station,model,date,forecast,lower95,upper95,sarima_forecast,sarima_lower95,sarima_upper95
Bogra,SARIMA+XGB,2024-04-01,33.68296118073608,31.38282601918067,35.86616889394797,33.49236848943378,31.350622374642434,35.634114604225125
Bogra,SARIMA+XGB,2024-05-01,33.628346220343914,31.328211058788504,35.81155393355581,33.33759765395483,31.195841453363855,35.479353854545806
Bogra,SARIMA+XGB,2024-06-01,33.423254605387186,31.123119443831776,35.60646231859908,33.35017323866937,31.208416471210235,35.491930006128506
Bogra,SARIMA+XGB,2024-07-01,33.063210999159345,30.763075837603935,35.24641871237124,32.93299849846793,30.79124169914813,35.07475529778773
Bogra,SARIMA+XGB,2024-08-01,33.02431416672465,30.72417900516924,35.20752187993654,33.27016613048312,31.1284093293726,35.41192293159364
Bogra,SARIMA+XGB,2024-09-01,33.114168907158536,30.814033745603126,35.29737662037043,33.12758066096948,30.985823859758362,35.269337462180594
Bogra,SARIMA+XGB,2024-10-01,32.59600320791004,30.295868046354627,34.77921092112193,32.55808610056636,30.416329299350444,34.69984290178228
Bogra,SARIMA+XGB,2024-11-01,30.481089873064143,28.180954711508733,32.664297586276035,30.57962029968558,28.437863498484504,32.721377100886656
Bogra,SARIMA+XGB,2024-12-01,25.992034313116314,23.691899151560904,28.175242026328206,26.074981075558902,23.933224274627545,28.21673787649026
Bogra,SARIMA+XGB,2025-01-01,23.93972090740146,21.63958574584605,26.12292862061335,24.10206284482421,21.96005626576969,26.24406942387873
Bogra,SARIMA+XGB,2025-02-01,27.600350266363435,25.300215104808025,29.783557979575328,27.816322838928514,25.674302221758772,29.958343456098255
Bogra,SARIMA+XGB,2025-03-01,31.668980214155425,29.368845052600015,33.85218792736732,31.89958146528076,29.75756005910538,34.04160287145614
Bogra,SARIMA+XGB,2025-04-01,33.427382939988,31.12724777843259,35.61059065319989,33.616930478745324,31.474909028224108,35.75895192926654
Bogra,SARIMA+XGB,2025-05-01,33.212328181023814,30.912193019468404,35.39553589423571,33.396628916616656,31.254607463602994,35.53865036963032
Bogra,SARIMA+XGB,2025-06-01,33.357028349634106,31.056893188078696,35.540236062846,33.40070027052968,31.258678817375934,35.54272172368343
Bogra,SARIMA+XGB,2025-07-01,33.10527543118015,30.805140269624737,35.28848314439204,33.10947077674582,30.9674493235842,35.25149222990744
Bogra,SARIMA+XGB,2025-08-01,33.26096105469853,30.960825893143117,35.44416876791042,33.31323673470408,31.171215281542015,35.455258187866136
Bogra,SARIMA+XGB,2025-09-01,33.0943910850399,30.794255923484492,35.277598798251795,33.17677042616539,31.03474897300334,35.31879187932744
Bogra,SARIMA+XGB,2025-10-01,32.52376398889842,30.223628827343013,34.706971702110316,32.568001762763885,30.425980309602473,34.7100232159253
Bogra,SARIMA+XGB,2025-11-01,30.53853760006976,28.23840243851435,32.72174531328165,30.66463139000487,28.522609936854856,32.806652843154886
Bogra,SARIMA+XGB,2025-12-01,25.993134084440136,23.692998922884726,28.17634179765203,26.161250192023182,24.019228739075952,28.303271644970412
Bogra,SARIMA+XGB,2026-01-01,23.930026399653393,21.629891238097983,26.113234112865285,24.128547849815327,21.980728890499538,26.276366809131115
Bogra,SARIMA+XGB,2026-02-01,27.695840445161654,25.395705283606244,29.879048158373546,27.892175790668322,25.744031448334017,30.040320133002627
Bogra,SARIMA+XGB,2026-03-01,31.68355576840712,29.38342060685171,33.86676348161902,31.87351215032412,29.725349521390413,34.02167477925783
Bogra,SARIMA+XGB,2026-04-01,33.578882630711725,31.278747469156315,35.76209034392362,33.74511427784555,31.596950621123217,35.89327793456789
Bogra,SARIMA+XGB,2026-05-01,33.39573592277979,31.095600761224382,35.578943635991685,33.49354332270836,31.345379608219464,35.64170703719726
Bogra,SARIMA+XGB,2026-06-01,33.53157067064688,31.23143550909147,35.71477838385877,33.515537460786554,31.367373743050905,35.6637011785222
Bogra,SARIMA+XGB,2026-07-01,33.16148023311583,30.86134507156042,35.344687946327724,33.186860028696934,31.0386963107788,35.335023746615065
Bogra,SARIMA+XGB,2026-08-01,33.237146902299436,30.937011740744026,35.42035461551133,33.310241545951875,31.162077828023488,35.458405263880266
Bogra,SARIMA+XGB,2026-09-01,33.18269485951137,30.882559697955962,35.365902572723265,33.24811706662845,31.099953348699522,35.39628078455738
Bogra,SARIMA+XGB,2026-10-01,32.45617925314369,30.156044091588278,34.63938696635558,32.565315946323295,30.417152228394894,34.7134796642517
Bogra,SARIMA+XGB,2026-11-01,30.604254671996443,28.304119510441033,32.787462385208336,30.71339136517605,28.565227647257665,32.86155508309444
Bogra,SARIMA+XGB,2026-12-01,26.025080181738215,23.724945020182805,28.208287894950107,26.19319628932126,24.045032571581086,28.341360007061436
Comilla,SARIMA+SVR,2024-01-01,25.63038275985749,23.250188800051706,27.37004642918057,25.67265714544299,24.042673103607452,27.302641187278528
Comilla,SARIMA+SVR,2024-02-01,28.559527706930957,26.179333747125174,30.299191376254036,28.41023429568463,26.723049205905344,30.09741938546392
Comilla,SARIMA+SVR,2024-03-01,31.75041226498609,29.370218305180305,33.49007593430917,31.601376541410296,29.89630612622334,33.306446956597256
Comilla,SARIMA+SVR,2024-04-01,33.23655502733874,30.856361067532955,34.97621869666182,33.16119019222214,31.45044035437612,34.87194003006817
Comilla,SARIMA+SVR,2024-05-01,33.57206055244422,31.191866592638437,35.3117242217673,33.39060464636867,31.67804277383792,35.10316651889943
Comilla,SARIMA+SVR,2024-06-01,32.42237505412089,30.042181094315108,34.16203872344397,32.461643336953124,30.74850246703941,34.17478420686684
Comilla,SARIMA+SVR,2024-07-01,32.19538356124818,29.815189601442395,33.93504723057126,32.06729275919316,30.3539667967583,33.78061872162802
Comilla,SARIMA+SVR,2024-08-01,32.4563222675861,30.07612830778032,34.19598593690918,32.3942911936184,30.680906057856475,34.107676329380325
Comilla,SARIMA+SVR,2024-09-01,32.85793856244156,30.477744602635777,34.59760223176464,32.73592917378225,31.022525137123512,34.449333210441
Comilla,SARIMA+SVR,2024-10-01,32.330287504373906,29.950093544568123,34.069951173696985,32.21518147533083,30.501771456046292,33.92859149461537
Comilla,SARIMA+SVR,2024-11-01,30.28774492532173,27.907550965515945,32.02740859464481,30.22470735978559,28.51129561812262,31.93811910144856
Comilla,SARIMA+SVR,2024-12-01,26.841395299611325,24.46120133980554,28.581058968934403,26.76007991742849,25.046668221043078,28.473491613813906
Comilla,SARIMA+SVR,2025-01-01,25.603946430467957,23.223752470662173,27.343610099791036,25.516205677644276,23.79922144249583,27.23318991279272
Comilla,SARIMA+SVR,2025-02-01,28.434077286996743,26.05388332719096,30.173740956319822,28.330716464845185,26.61347245820753,30.047960471482842
Comilla,SARIMA+SVR,2025-03-01,31.697978703442338,29.317784743636555,33.43764237276542,31.565362106989113,29.8480350461082,33.282689167870025
Comilla,SARIMA+SVR,2025-04-01,33.26420805070885,30.88401409090307,35.00387172003193,33.14977547223961,31.432421855478243,34.86712908900098
Comilla,SARIMA+SVR,2025-05-01,33.529786347812106,31.149592388006322,35.269450017135185,33.39310024144854,31.675738133670738,35.110462349226346
Comilla,SARIMA+SVR,2025-06-01,32.60229887343054,30.222104913624758,34.34196254275362,32.47200474956588,30.754639927409652,34.18936957172212
Comilla,SARIMA+SVR,2025-07-01,32.21058231111954,29.830388351313754,33.95024598044262,32.08210202831982,30.36473634022306,33.79946771641657
Comilla,SARIMA+SVR,2025-08-01,32.53609181792984,30.155897858124053,34.275755487252916,32.41161557671579,30.69424961794853,34.12898153548305
Comilla,SARIMA+SVR,2025-09-01,32.8607188832754,30.48052492346962,34.60038255259848,32.75467576963898,31.037309743764094,34.47204179551386
Comilla,SARIMA+SVR,2025-10-01,32.3283442834318,29.948150323626013,34.068007952754876,32.234732284895706,30.517366298359804,33.95209827143161
Comilla,SARIMA+SVR,2025-11-01,30.321822903387776,27.941628943581993,32.061486572710855,30.244712925282123,28.52734714146224,31.962078709102006
Comilla,SARIMA+SVR,2025-12-01,26.856740389060924,24.47654642925514,28.596404058384003,26.78034263218184,25.06297750782067,28.497707756543008
