date,station,origin,actual,SNAIVE,SARIMA,LSTM,SARIMA+LSTM
2022-07-01,Bogra,2020,34.15,33.13,32.5055914533029,32.43914463460445,32.35494203893618
2022-08-01,Bogra,2020,33.82,32.99,33.52508775238608,32.640927428007124,33.383573579164576
2022-09-01,Bogra,2020,32.83,33.7,33.177074156317545,32.895085281133646,33.07066936836552
2022-10-01,Bogra,2020,32.69,33.27,32.27673273662014,32.54249002814293,32.16896418442384
2022-11-01,Bogra,2020,31.01,30.07,30.633147432565572,30.637242278456686,30.53034819976044
2022-12-01,Bogra,2020,26.73,26.75,26.01540829132564,26.49599466204643,25.95777584005826
2023-01-01,Bogra,2020,24.13,23.47,24.360369707666337,23.33121091403067,24.321489258113253
2023-02-01,Bogra,2020,28.55,25.51,27.926233180094542,26.341583912074565,27.92937016738377
2023-03-01,Bogra,2020,31.4,33.3,31.7242622745906,31.606956650018688,31.801349483479726
2023-04-01,Bogra,2020,35.33,33.45,33.22125559703307,33.65049096763134,33.23621901286747
2023-05-01,Bogra,2020,34.61,32.85,33.76566906863127,34.01846077978611,33.840516108987806
2023-06-01,Bogra,2020,34.86,32.53,33.70538359365472,33.18033513844013,33.85107758622447
2023-07-01,Bogra,2020,34.15,34.15,33.12134786175693,33.039930923581124,33.34659119936204
2023-08-01,Bogra,2020,33.1,33.82,33.564716519167206,32.97925621628761,33.8114361422351
2023-09-01,Bogra,2020,34.02,32.83,33.01098765374063,32.84661369025707,33.271370228223695
2023-10-01,Bogra,2020,32.33,32.69,32.68509212014616,32.71552873075008,32.97857883054595
2023-11-01,Bogra,2020,31.22,31.01,30.51149521984124,30.472783766388893,30.78531491183179
2023-12-01,Bogra,2020,26.48,26.73,26.065480773194192,26.674002192914486,26.326525274648073
2012-01-01,Comilla,2011,24.22,24.06,24.720042696423775,24.15095873072743,24.663551646305862
2012-02-01,Comilla,2011,28.01,28.29,27.71613109472393,27.729101702868938,27.645107093835353
2012-03-01,Comilla,2011,31.55,30.79,31.037541220169942,30.991148540377615,30.928713652927282
2012-04-01,Comilla,2011,32.19,32.52,32.954384198307295,32.998084842562676,32.86018510327848
2012-05-01,Comilla,2011,33.64,33.15,33.028746095154524,32.54138117015362,32.92929937044205
2012-06-01,Comilla,2011,32.24,32.24,32.27893884730768,32.05388269126415,32.18862269894425
2012-07-01,Comilla,2011,31.86,31.99,31.738844751688063,31.639946810603142,31.66005199182542
2012-08-01,Comilla,2011,32.39,31.37,32.28175749128153,31.827033717036247,32.21342655828109
2012-09-01,Comilla,2011,32.37,32.25,32.42057469000668,32.19771240532398,32.39913905432248
2012-10-01,Comilla,2011,31.49,32.65,31.951891954052893,31.874355152845382,31.939885558430092
2012-11-01,Comilla,2011,28.59,29.65,29.776601614038647,29.16709418118,29.740002586058772
2012-12-01,Comilla,2011,24.07,25.19,26.35622476350228,25.700211346149445,26.300280732848996
2013-01-01,Comilla,2011,24.52,24.22,24.270388337925255,24.24884110867977,24.16824631649097
2013-02-01,Comilla,2011,28.77,28.01,27.698556054517365,28.471027505099773,27.546640993088552
2013-03-01,Comilla,2011,31.88,31.55,31.279039147831107,31.542099959254266,31.110562896988043
2013-04-01,Comilla,2011,32.85,32.19,33.05166316813536,33.17376095056534,32.89327430009723
2013-05-01,Comilla,2011,30.7,33.64,33.31648367156597,32.575718238949776,33.200713605832775
2013-06-01,Comilla,2011,33.45,32.24,31.569929211653076,31.261742027997972,31.38543783564596
2013-07-01,Comilla,2011,32.26,31.86,31.85611033471372,31.696782444119457,31.692808162043065
2013-08-01,Comilla,2011,31.83,32.39,32.44079850160718,31.980591135025023,32.31086196904033
2013-09-01,Comilla,2011,32.42,32.37,32.3222262210579,32.06714919149876,32.20751803536809
2013-10-01,Comilla,2011,31.15,31.49,31.90509084533003,31.42542574107647,31.812629603757525
2013-11-01,Comilla,2011,29.93,28.59,29.592358440199135,28.37217793703079,29.50981232442902
2013-12-01,Comilla,2011,26.49,24.07,26.507422948776167,26.171896153986452,26.463463675194237
2014-01-01,Comilla,2011,24.95,24.52,25.058748136799036,24.858999778479337,25.075391806034908
2014-02-01,Comilla,2011,26.99,28.77,28.15711633521047,27.99602121978998,28.159041105266283
2014-03-01,Comilla,2011,30.86,31.88,30.977279156457445,30.55807612478733,30.91600216363126
2014-04-01,Comilla,2011,35.02,32.85,32.656460101124345,32.66864474236965,32.55620176254963
2014-05-01,Comilla,2011,34.66,30.7,33.56961016231956,33.39528544008732,33.52905654659192
2014-06-01,Comilla,2011,32.53,33.45,32.94865891736013,32.34059936463833,33.048620210197896
2014-07-01,Comilla,2011,32.8,32.26,32.04244085774904,32.100700169205666,32.129740146483286
2014-08-01,Comilla,2011,31.75,31.83,32.59246534640147,32.468557525277134,32.71891823788678
2014-09-01,Comilla,2011,32.47,32.42,32.38188827722907,32.34133831799031,32.53320571877972
2014-10-01,Comilla,2011,32.35,31.15,31.880680812096855,31.8552442663908,32.029061606079246
2014-11-01,Comilla,2011,29.95,29.93,29.963253360085204,29.94334873378277,30.13668115008941
2014-12-01,Comilla,2011,25.32,26.49,26.629455494428544,26.964575435221196,26.790278593195136
2015-01-01,Comilla,2014,25.71,24.95,24.74521540756393,24.737306910455228,24.793217017036337
2015-02-01,Comilla,2014,28.66,26.99,28.203980516477387,27.721822209358216,28.242008899455048
2015-03-01,Comilla,2014,31.67,30.86,31.455882061695345,31.433658112287524,31.517870643938394
2015-04-01,Comilla,2014,32.56,35.02,33.237830063614624,33.4697463464737,33.30119184892794
2015-05-01,Comilla,2014,33.87,34.66,33.118841158646404,33.40437764048576,33.115119009144806
2015-06-01,Comilla,2014,32.75,32.53,32.54424736183484,32.906500549316405,32.52822769140046
2015-07-01,Comilla,2014,31.03,32.8,32.050266316267425,32.41102741479874,32.0575405116252
2015-08-01,Comilla,2014,31.5,31.75,32.016785776859194,31.57400841832161,31.98991817067989
2015-09-01,Comilla,2014,32.01,32.47,32.18522215843108,31.547087622880937,32.14681314728132
2015-10-01,Comilla,2014,32.0,32.35,31.742323020045117,31.13136294603348,31.67229013716461
2015-11-01,Comilla,2014,29.88,29.95,29.8146567570813,29.22629291534424,29.721720629238085
2015-12-01,Comilla,2014,25.82,25.32,26.426774166298458,26.520829952955246,26.330764663249912
2016-01-01,Comilla,2014,24.91,25.71,24.96368475759546,25.67030198842287,24.877492031704303
2016-02-01,Comilla,2014,28.7,28.66,28.07320005224612,28.07723389387131,27.9522795935737
2016-03-01,Comilla,2014,31.44,31.67,31.45105162728557,31.266491116285327,31.333097340846418
2016-04-01,Comilla,2014,32.75,32.56,33.118569237622296,32.79308936715126,33.01152787872988
2016-05-01,Comilla,2014,32.79,33.87,33.230883254077995,33.055869175195696,33.14237862909244
2016-06-01,Comilla,2014,32.55,32.75,32.29390804972274,32.36900619387627,32.181326307230385
2016-07-01,Comilla,2014,30.89,31.03,31.84613523900716,31.89486441731453,31.733985323486653
2016-08-01,Comilla,2014,32.36,31.5,31.913358793727106,31.499294413328172,31.80368627188912
2016-09-01,Comilla,2014,32.55,32.01,32.39422759481761,31.94239369750023,32.29048373234399
2016-10-01,Comilla,2014,32.41,32.0,31.97609703341568,31.64369017004967,31.878523372002874
2016-11-01,Comilla,2014,28.92,29.88,29.992896802175235,29.771031398773196,29.90608095900896
2016-12-01,Comilla,2014,27.69,25.82,26.168404172173393,26.195857388973238,26.067951775951407
2017-01-01,Comilla,2014,26.29,24.91,25.416562974980014,25.76000058323145,25.358709019744445
2017-02-01,Comilla,2014,28.85,28.7,28.624157206682856,27.795266787409783,28.61356669676489
2017-03-01,Comilla,2014,29.05,31.44,31.625196797434413,30.505707384347918,31.642255274048672
2017-04-01,Comilla,2014,30.84,32.75,32.49933127570353,31.801228876113896,32.47798897770622
2017-05-01,Comilla,2014,33.35,32.79,32.53987678314242,32.33187719702721,32.44630045255042
2017-06-01,Comilla,2014,31.78,32.55,32.30984494706704,32.46176123738289,32.184401192992134
2017-07-01,Comilla,2014,31.14,30.89,31.561771239787937,31.69348997592926,31.39196589084546
2017-08-01,Comilla,2014,31.97,32.36,31.978551521618662,31.533762855529787,31.794754174766226
2017-09-01,Comilla,2014,31.91,32.55,32.31915581871229,31.919233895540238,32.10549842402883
2017-10-01,Comilla,2014,31.37,32.41,31.829856939026453,31.73910943388939,31.597503681024477
2017-11-01,Comilla,2014,29.94,28.92,29.580487678076675,29.84951006293297,29.32519264904391
2017-12-01,Comilla,2014,26.63,27.69,26.505859160822574,27.847456253767014,26.2816014022578
2018-01-01,Comilla,2017,24.02,26.29,25.280222064088896,25.69873744517565,25.048020946720175
2018-02-01,Comilla,2017,28.0,28.85,27.948944665895844,27.267333273291587,27.68804874199248
2018-03-01,Comilla,2017,31.42,29.05,31.045749197806682,30.61355625510216,30.783313405355848
2018-04-01,Comilla,2017,31.95,30.84,32.89988805049398,32.7876854133606,32.718935515552154
2018-05-01,Comilla,2017,31.12,33.35,33.01818744849261,32.62690550804138,32.86257332977802
2018-06-01,Comilla,2017,31.89,31.78,31.768974469539774,31.630043555498126,31.534038006408483
2018-07-01,Comilla,2017,31.64,31.14,31.469456721944155,31.408372945785523,31.213464434314673
2018-08-01,Comilla,2017,32.24,31.97,32.115468459182566,31.580269409418108,31.857151949231106
2018-09-01,Comilla,2017,32.79,31.91,32.38742457613287,31.949089438915255,32.13352714016194
2018-10-01,Comilla,2017,30.94,31.37,32.06066494624643,31.832898933887485,31.840151337258593
2018-11-01,Comilla,2017,29.71,29.94,29.581478416364657,29.44861821651459,29.367511931401385
2018-12-01,Comilla,2017,25.82,26.63,26.496100518889374,26.444133545160295,26.279221294770323
2019-01-01,Comilla,2017,26.93,24.02,24.959605916419505,24.525356599390506,24.73564034601449
2019-02-01,Comilla,2017,27.66,28.0,28.70746647192967,28.586836780309678,28.56634562817625
2019-03-01,Comilla,2017,30.29,31.42,31.14119164295227,30.75511257171631,31.015211275008586
2019-04-01,Comilla,2017,32.64,31.95,32.54227271176937,32.18395798325539,32.3996220595853
2019-05-01,Comilla,2017,33.59,31.12,33.01146936566004,32.75107621073723,32.890355746895246
2019-06-01,Comilla,2017,33.2,31.89,32.485474234959064,32.39513300180435,32.421670754340695
2019-07-01,Comilla,2017,31.47,31.64,31.98733604199783,32.10030996918678,31.94576240151021
2019-08-01,Comilla,2017,32.61,32.24,32.188220065463014,32.05110033869744,32.150413938723396
2019-09-01,Comilla,2017,32.45,32.79,32.54077632523064,32.45474144935608,32.5165315712977
2019-10-01,Comilla,2017,31.59,30.94,31.915161795196806,31.81221420288086,31.89213398006151
2019-11-01,Comilla,2017,29.98,29.71,29.76544480745885,29.680229432582856,29.766769181765483
2019-12-01,Comilla,2017,24.98,25.82,26.56075518736801,26.94860410511494,26.557661493705798
2020-01-01,Comilla,2017,23.92,26.93,24.916765400613787,25.226040681898596,24.885342753331848
2020-02-01,Comilla,2017,26.87,27.66,27.78047560791648,27.788724271655084,27.641640087366678
2020-03-01,Comilla,2017,31.4,30.29,30.702842098610034,30.63038321852684,30.52651218734567
2020-04-01,Comilla,2017,32.1,32.64,32.78653403357153,33.070765055418015,32.603763635520856
2020-05-01,Comilla,2017,32.5,33.59,32.965944282387696,32.95158408403397,32.75022834310993
2020-06-01,Comilla,2017,31.87,33.2,32.23653926174277,32.20998068571091,31.981503355885366
2020-07-01,Comilla,2017,31.62,31.47,31.535574521391855,31.535576636791234,31.247231916113623
2020-08-01,Comilla,2017,32.17,32.61,32.18937420347279,31.685880012512207,31.916117078699024
2020-09-01,Comilla,2017,32.67,32.45,32.41746860729141,32.0321421456337,32.14566047467654
2020-10-01,Comilla,2017,33.01,31.59,31.935965585901275,31.810156286954882,31.69324359836523
2020-11-01,Comilla,2017,30.57,29.98,30.18568337318297,30.08019825935364,30.00738972711591
2020-12-01,Comilla,2017,26.44,24.98,26.687653953523327,26.93460631787777,26.563310366585785
2021-01-01,Comilla,2020,26.05,23.92,25.27933266022222,24.26091476947069,25.23671799526082
2021-02-01,Comilla,2020,29.18,26.87,28.367294972129756,27.225556553602217,28.384432833063563
2021-03-01,Comilla,2020,33.03,31.4,31.5111047758978,31.138627601861955,31.589168447188854
2021-04-01,Comilla,2020,34.63,32.1,33.319002079539786,32.98331865787506,33.44284231912614
2021-05-01,Comilla,2020,34.6,32.5,33.72294690165157,32.86352478384972,33.93263743683325
2021-06-01,Comilla,2020,31.89,31.87,32.92457837280971,32.442555977106096,33.20536833409047
2021-07-01,Comilla,2020,31.74,31.62,31.68592098081165,31.850135720968247,31.980407098387744
2021-08-01,Comilla,2020,32.11,32.17,32.24156448075984,31.635699708461765,32.52057117058084
2021-09-01,Comilla,2020,33.6,32.67,32.42289422011608,31.775453240871432,32.67408268131495
2021-10-01,Comilla,2020,32.97,33.01,32.262932574749925,31.994475759267807,32.50241069635531
2021-11-01,Comilla,2020,30.08,30.57,30.248253863585848,29.92696306824684,30.470510601175004
2021-12-01,Comilla,2020,26.86,26.44,26.54776472424713,26.75587664961815,26.75588662546439
2022-01-01,Comilla,2020,25.38,26.05,25.435912270754528,25.435944623947144,25.64162714178142
2022-02-01,Comilla,2020,27.07,29.18,28.275145451951015,28.179800878167153,28.448769498204303
2022-03-01,Comilla,2020,32.81,33.03,31.03286604476751,30.743968154191972,31.142867372290887
2022-04-01,Comilla,2020,32.93,34.63,33.24806401616342,33.49273752689362,33.32840976436117
2022-05-01,Comilla,2020,33.01,34.6,33.304046377272854,32.98775340437889,33.35598943794097
2022-06-01,Comilla,2020,31.62,31.89,32.329088314905306,32.28590070128441,32.35521945330451
2022-07-01,Comilla,2020,33.56,31.74,31.52198451329448,31.682646877765656,31.544945801860223
2022-08-01,Comilla,2020,33.71,32.11,32.69783969331775,32.1575305891037,32.74191304838578
2022-09-01,Comilla,2020,32.98,33.6,33.04433207748327,32.70651760220528,33.13304566493618
2022-10-01,Comilla,2020,32.82,32.97,32.262924153336115,32.503558851480484,32.35496882066594
2022-11-01,Comilla,2020,31.75,30.08,30.192671827644183,30.480098904371264,30.301258025640347
2022-12-01,Comilla,2020,27.99,26.86,27.021750605601785,27.74208025455475,27.188661771816758
2023-01-01,Comilla,2020,26.17,25.38,25.834794364443425,25.193007172346114,26.05167206470791
2023-02-01,Comilla,2020,28.92,27.07,28.486528758383642,26.62662457346916,28.744855343860433
2023-03-01,Comilla,2020,31.43,32.81,31.73407111617883,30.676400769948962,32.041651464554704
2023-04-01,Comilla,2020,34.61,32.93,32.97282346684074,32.26114852547646,33.23849408079677
2023-05-01,Comilla,2020,34.15,33.01,33.69370714143881,32.99819767594337,33.988859004735986
2023-06-01,Comilla,2020,32.79,31.62,32.673930674191055,32.381623483896256,32.990090140358205
2023-07-01,Comilla,2020,33.39,33.56,32.078304849522326,32.06425941705704,32.40645747965085
2023-08-01,Comilla,2020,31.56,33.71,32.81639175802805,32.05788845539093,33.116514209206485
2023-09-01,Comilla,2020,33.5,32.98,32.47550492172939,31.557184387445453,32.73021457989807
2023-10-01,Comilla,2020,32.31,32.82,32.34087285624441,31.9522104036808,32.58892270593075
2023-11-01,Comilla,2020,30.82,31.75,30.187113211512237,30.38860339045525,30.407406301530518
2023-12-01,Comilla,2020,27.19,27.99,26.826974170066514,27.412741492390634,27.010384208165497
2012-01-01,Cox's Bazar,2011,27.58,26.95,27.244510339626135,27.135290561020376,27.02415696463675
2012-02-01,Cox's Bazar,2011,30.49,30.3,29.65505653479013,29.90514114499092,29.450689872670285
2012-03-01,Cox's Bazar,2011,31.21,32.26,32.3874824147662,32.23254611551762,32.19745626070073
2012-04-01,Cox's Bazar,2011,32.81,32.95,33.08547145896378,32.49583078801632,32.900489400673635
2012-05-01,Cox's Bazar,2011,33.51,32.52,33.26004959470616,32.368111048936846,33.08390628287437
2012-06-01,Cox's Bazar,2011,31.87,31.28,31.87004511595425,31.52903939843178,31.720250183614795
2012-07-01,Cox's Bazar,2011,30.52,31.16,31.07479642989573,31.08619093537331,30.941531814081234
2012-08-01,Cox's Bazar,2011,31.41,30.87,31.272155619000145,31.075001562833787,31.13029574725898
2012-09-01,Cox's Bazar,2011,32.17,31.07,32.093567265070085,31.956421656608583,31.96742973357609
2012-10-01,Cox's Bazar,2011,32.39,32.1,32.62299202980038,32.34061694979668,32.52192840096954
2012-11-01,Cox's Bazar,2011,30.61,30.73,31.202840950362972,30.643253913521768,31.10637084604319
2012-12-01,Cox's Bazar,2011,27.25,27.59,28.535662344939357,28.03713893890381,28.432157653252016
2013-01-01,Cox's Bazar,2011,26.84,27.58,27.167996870501145,27.413762447237968,27.042822860088584
2013-02-01,Cox's Bazar,2011,30.67,30.49,29.494342454456604,29.70785816431046,29.32658530992559
2013-03-01,Cox's Bazar,2011,32.25,31.21,32.43294590581524,32.262743425369266,32.25890111023709
2013-04-01,Cox's Bazar,2011,33.8,32.81,33.378056658816405,33.280189206004145,33.240909580450364
2013-05-01,Cox's Bazar,2011,31.81,33.51,33.58826601608053,32.83852421045304,33.47839362533179
2013-06-01,Cox's Bazar,2011,32.41,31.87,31.43270092205095,31.050907997488977,31.294225287595268
2013-07-01,Cox's Bazar,2011,31.64,30.52,31.303891814568455,31.1914247918129,31.174412211549
2013-08-01,Cox's Bazar,2011,31.21,31.41,31.605131392947914,31.69992566585541,31.50675941206172
2013-09-01,Cox's Bazar,2011,31.92,32.17,32.072833827126864,32.010374398231505,31.979339153009665
2013-10-01,Cox's Bazar,2011,31.26,32.39,32.631068728280034,32.23482325315476,32.540368238527094
2013-11-01,Cox's Bazar,2011,31.22,30.61,30.86841233659327,29.901569067239762,30.75398256341349
2013-12-01,Cox's Bazar,2011,28.36,27.25,28.65216717341835,28.027292811274528,28.53758145385626
2014-01-01,Cox's Bazar,2011,27.77,26.84,27.5549872021145,27.575763109326363,27.451646354523252
2014-02-01,Cox's Bazar,2011,29.34,30.67,29.933058421095723,30.083759895563126,29.831039838195007
2014-03-01,Cox's Bazar,2011,32.36,32.25,32.068877890427316,31.630239185094837,31.930326223744032
2014-04-01,Cox's Bazar,2011,34.91,33.8,33.441304259008305,33.424540657997134,33.310871442093195
2014-05-01,Cox's Bazar,2011,34.64,31.81,34.01553080427776,33.13355008840561,33.92042231935786
2014-06-01,Cox's Bazar,2011,32.62,32.41,32.44711262468805,32.240456954836844,32.43851703513472
2014-07-01,Cox's Bazar,2011,31.6,31.64,31.61537754418009,32.000099101066596,31.625561647124556
2014-08-01,Cox's Bazar,2011,30.85,31.21,31.911900281726716,32.19686001837254,31.943050539150665
2014-09-01,Cox's Bazar,2011,31.95,31.92,32.17840322762723,32.281764987111096,32.20807621099522
2014-10-01,Cox's Bazar,2011,33.12,31.26,32.77787170642498,32.59895347714424,32.79161326091992
2014-11-01,Cox's Bazar,2011,31.55,31.22,31.52399850266916,31.850981575846674,31.55404736366937
2014-12-01,Cox's Bazar,2011,28.54,28.36,28.87023197078409,28.858306230902674,28.88177126786977
2015-01-01,Cox's Bazar,2014,27.47,27.77,27.746870100043413,27.521861754655838,27.770140111173582
2015-02-01,Cox's Bazar,2014,29.49,29.34,30.117821111711738,29.190339332222937,30.111036906092366
2015-03-01,Cox's Bazar,2014,32.7,32.36,32.20968341113181,31.81892680764198,32.175588282216694
2015-04-01,Cox's Bazar,2014,32.9,34.91,33.63689580737922,33.72534683823585,33.58237907946198
2015-05-01,Cox's Bazar,2014,33.7,34.64,33.241855409447325,32.83632998347282,33.136054378007685
2015-06-01,Cox's Bazar,2014,30.88,32.62,32.157658604964716,32.15218296766281,32.04082927257478
2015-07-01,Cox's Bazar,2014,29.66,31.6,30.8785289950772,30.802728165388103,30.72908464681512
2015-08-01,Cox's Bazar,2014,30.92,30.85,31.05343280295864,30.45760560393333,30.854568153759498
2015-09-01,Cox's Bazar,2014,31.93,31.95,31.868034112180272,31.882135517597195,31.654416292052677
2015-10-01,Cox's Bazar,2014,31.62,33.12,32.33910859791033,32.53970423817634,32.11363308777825
2015-11-01,Cox's Bazar,2014,30.21,31.55,30.83293648120701,30.90126487255096,30.58165010676632
2015-12-01,Cox's Bazar,2014,26.81,28.54,28.14402771092155,27.98705050230026,27.872046061298462
2016-01-01,Cox's Bazar,2014,26.27,27.47,26.917439331045376,26.87816153615713,26.610934378370477
2016-02-01,Cox's Bazar,2014,30.26,29.49,29.321995633173085,29.344040809273718,28.98558786742069
2016-03-01,Cox's Bazar,2014,32.93,32.7,32.059584310252156,32.210178266763684,31.747558283551967
2016-04-01,Cox's Bazar,2014,32.62,32.9,33.49996396245905,33.44296476483345,33.226034313217724
2016-05-01,Cox's Bazar,2014,32.93,33.7,32.96317399671388,32.154419335126875,32.72536881947023
2016-06-01,Cox's Bazar,2014,32.02,30.88,31.74324966827851,31.053013035058974,31.519589957146792
2016-07-01,Cox's Bazar,2014,30.2,29.66,31.062726312713707,30.82208923459053,30.892720980015447
2016-08-01,Cox's Bazar,2014,31.09,30.92,30.952809419431084,30.931594554185864,30.80435735960115
2016-09-01,Cox's Bazar,2014,31.71,31.93,31.830110632368335,31.84322446942329,31.68822523326865
2016-10-01,Cox's Bazar,2014,31.91,31.62,32.288669346703905,31.865116804838177,32.149831877264404
2016-11-01,Cox's Bazar,2014,30.32,30.21,30.907411003752934,29.638502508997917,30.7776254882798
2016-12-01,Cox's Bazar,2014,29.33,26.81,28.158211417078018,27.47103910386562,28.0222265809314
2017-01-01,Cox's Bazar,2014,28.13,26.27,27.711282662612728,27.6272107475996,27.617943760168558
2017-02-01,Cox's Bazar,2014,30.53,30.26,29.91667130678333,30.00094211101532,29.85949698067447
2017-03-01,Cox's Bazar,2014,30.32,32.93,32.41417749235909,32.270762190818786,32.37594208045709
2017-04-01,Cox's Bazar,2014,31.69,32.62,32.88731317099566,31.896207113265987,32.806445411225454
2017-05-01,Cox's Bazar,2014,33.66,32.93,32.86316656390615,32.16825962543487,32.7456135245765
2017-06-01,Cox's Bazar,2014,31.66,32.02,31.82692160062413,32.11180178999901,31.694017613659142
2017-07-01,Cox's Bazar,2014,30.24,30.2,30.841901047664926,30.70101615309715,30.69444989804656
2017-08-01,Cox's Bazar,2014,30.99,31.09,30.978159321481197,30.649946922063826,30.8278661198447
2017-09-01,Cox's Bazar,2014,31.36,31.71,31.802569602984576,31.543950246572493,31.64074268123718
2017-10-01,Cox's Bazar,2014,31.63,31.91,32.1147667814208,31.85672247767448,31.943080463000474
2017-11-01,Cox's Bazar,2014,31.07,30.32,30.759261299297485,30.599304140806197,30.578069077160702
2017-12-01,Cox's Bazar,2014,28.89,29.33,28.206437907209434,29.03620548248291,28.03713342067211
2018-01-01,Cox's Bazar,2017,25.95,28.13,27.52441418591616,28.28408336997032,27.303774735186952
2018-02-01,Cox's Bazar,2017,29.85,30.53,29.32850734920995,28.89868197619915,29.08392842492089
2018-03-01,Cox's Bazar,2017,32.15,30.32,32.24343995053678,31.125217715501783,31.995435761235807
2018-04-01,Cox's Bazar,2017,33.54,31.69,33.254342855806485,32.921011437177654,33.07219094281446
2018-05-01,Cox's Bazar,2017,32.42,33.66,33.35573326441761,32.91355480074882,33.21640009074184
2018-06-01,Cox's Bazar,2017,31.29,31.66,31.541947542348105,31.34931333184242,31.367799000244958
2018-07-01,Cox's Bazar,2017,30.73,30.24,30.75906062354099,30.444672454595562,30.577021786331944
2018-08-01,Cox's Bazar,2017,31.59,30.99,31.15248150742107,30.71644877195358,30.978524129906322
2018-09-01,Cox's Bazar,2017,32.3,31.36,32.02037860135259,31.554644534587858,31.855735475627274
2018-10-01,Cox's Bazar,2017,30.42,31.63,32.47582557982635,31.831267042160032,32.341168688413234
2018-11-01,Cox's Bazar,2017,30.65,31.07,30.41406735237625,29.929549804925916,30.250850976971453
2018-12-01,Cox's Bazar,2017,27.43,28.89,28.276979836801782,28.39838126182556,28.082755687158322
2019-01-01,Cox's Bazar,2017,28.21,25.95,27.079092726885197,26.993086165785787,26.835748723176593
2019-02-01,Cox's Bazar,2017,29.6,29.85,30.047080238625266,30.154568772315976,29.855681254161937
2019-03-01,Cox's Bazar,2017,31.29,32.15,31.945901932468214,31.685352014303206,31.74228996526122
2019-04-01,Cox's Bazar,2017,33.77,33.54,32.95321362561698,32.61176178097725,32.74182829696672
2019-05-01,Cox's Bazar,2017,34.22,32.42,33.51377902255966,32.81029846668243,33.31497450552358
2019-06-01,Cox's Bazar,2017,32.59,31.29,32.111875830152435,31.806924490928647,31.975978963006213
2019-07-01,Cox's Bazar,2017,31.01,30.73,31.22366309474428,31.294263279438017,31.13656707492487
2019-08-01,Cox's Bazar,2017,31.5,31.59,31.42925598001663,31.3579832303524,31.368627276143137
2019-09-01,Cox's Bazar,2017,31.46,32.3,32.1593167989411,31.896445900201794,32.10756786978973
2019-10-01,Cox's Bazar,2017,32.41,30.42,32.356721647681205,31.24613306045532,32.29354860566036
2019-11-01,Cox's Bazar,2017,31.3,30.65,31.208745745169914,30.61466319084167,31.190509551426015
2019-12-01,Cox's Bazar,2017,27.64,27.43,28.67352288386037,28.52685517966747,28.639484815051407
2020-01-01,Cox's Bazar,2017,26.47,28.21,27.22695573453364,27.593197948932648,27.176789334222637
2020-02-01,Cox's Bazar,2017,28.37,29.6,29.708649946001508,29.163027530908582,29.58041961694122
2020-03-01,Cox's Bazar,2017,32.74,31.29,31.652758078318836,30.9499113202095,31.466619113218997
2020-04-01,Cox's Bazar,2017,33.09,33.77,33.413692897861885,33.64142351746559,33.22421487140586
2020-05-01,Cox's Bazar,2017,33.22,34.22,33.17492346961109,33.00918304562568,32.94935670838102
2020-06-01,Cox's Bazar,2017,31.51,32.59,31.787061383762207,31.892196365594863,31.54429739230512
2020-07-01,Cox's Bazar,2017,31.14,31.01,30.81198814437042,30.77036162495613,30.56072045494236
2020-08-01,Cox's Bazar,2017,30.75,31.5,31.388716226750905,30.947577068805693,31.162737603610125
2020-09-01,Cox's Bazar,2017,32.47,31.46,31.812969770398706,31.19462615728378,31.58894589496979
2020-10-01,Cox's Bazar,2017,32.8,32.41,32.41539918840709,32.15433392047882,32.23393251465992
2020-11-01,Cox's Bazar,2017,31.24,31.3,31.26568918024753,30.89820179104805,31.114801257915367
2020-12-01,Cox's Bazar,2017,28.03,27.64,28.597068379873214,28.247585441470143,28.47052939846562
2021-01-01,Cox's Bazar,2020,28.35,26.47,27.596934013775645,26.800683436393737,27.56235880330637
2021-02-01,Cox's Bazar,2020,29.36,28.37,30.093515031997864,29.621010898351667,30.087350489863752
2021-03-01,Cox's Bazar,2020,32.91,32.74,31.954404332387657,31.93808522939682,31.955836832827273
2021-04-01,Cox's Bazar,2020,33.67,33.09,33.62186170084462,33.7395954978466,33.615819055940605
2021-05-01,Cox's Bazar,2020,33.92,33.22,33.61963287189646,33.04445430755615,33.628425407019165
2021-06-01,Cox's Bazar,2020,30.86,31.51,32.12894854902618,31.955474903583525,32.14997622497009
2021-07-01,Cox's Bazar,2020,30.91,31.14,30.885104479042944,30.84736137151718,30.88598674530474
2021-08-01,Cox's Bazar,2020,30.95,30.75,31.443976628082996,31.27020004034042,31.422042186476823
2021-09-01,Cox's Bazar,2020,32.2,32.47,31.940819571889485,31.946344888210294,31.903058067013838
2021-10-01,Cox's Bazar,2020,32.93,32.8,32.58861689226998,32.62274099230766,32.52845461793355
2021-11-01,Cox's Bazar,2020,32.15,31.24,31.287221327652247,31.244201567173,31.22686902936826
2021-12-01,Cox's Bazar,2020,28.59,28.03,28.941537653808115,28.600058338642118,28.905281984308104
2022-01-01,Cox's Bazar,2020,27.31,28.35,27.761774790292087,27.81649802446365,27.747131473585824
2022-02-01,Cox's Bazar,2020,28.61,29.36,29.871914597265544,29.47176968693733,29.84014302308847
2022-03-01,Cox's Bazar,2020,32.74,32.91,31.853873589655816,31.618070210218427,31.80185767849426
2022-04-01,Cox's Bazar,2020,33.43,33.67,33.55195330303945,33.9368129324913,33.4800021048301
