station,origin,model,MAE,RMSE,MAPE,MASE,R2,ACF1
Barisal,2020,ANN,0.7803166003452408,0.9323330976512835,2.4770892866583747,0.95881212918672,0.8811267307532705,0.2364731033529387
Barisal,2020,SARIMA+SVR,0.617210956509068,0.7327012041704715,1.9510101237943271,0.7583964651091648,0.9265831387092448,0.07448730170122347
Barisal,2020,SARIMA+XGB,0.6493675679177895,0.7678853648714988,2.0487121606410255,0.7979088233475836,0.9193629216521974,0.10363588904027767
Barisal,2020,SARIMA+ANN,0.737919577187607,0.8547290309418014,2.3262621384648434,0.9067168898608309,0.9000923110169579,0.062231183981780944
Bogra,2011,SNAIVE,0.973611111111111,1.2015325861397,3.2361056056623574,0.8609190190076709,0.8915445549513153,-0.0297382813775479
Bogra,2011,SARIMA,0.7986974579821691,1.0435653598440287,2.6699046661195505,0.7062510114795282,0.9181875190010345,0.11173800961636905
Bogra,2011,SVR,0.8040145997510973,0.9673745122034728,2.6446221859352192,0.7109527126242556,0.9296976997637912,0.05345648555748104
Bogra,2011,XGB,0.9745873090955952,1.183479444364895,3.246877380480183,0.8617822254784766,0.8947791775803461,0.21902113911327803
Bogra,2011,ANN,0.7855636139374282,0.9686400481456043,2.63960951010017,0.6946373640983947,0.9295136380943171,0.10966898417984904
Bogra,2011,SARIMA+SVR,0.7575966042527712,1.031271764955874,2.539600536602992,0.66990743829176,0.9201037292625148,0.091666477093598
Bogra,2011,SARIMA+XGB,0.8028027196178599,1.0479640715461602,2.6765833187129653,0.7098811033918271,0.9174963731066434,0.11325478406631263
Bogra,2011,SARIMA+ANN,0.8444999181381224,1.0959686850730865,2.7653500625669882,0.7467519965397749,0.9097646838483034,0.04070592694006013
Bogra,2014,SNAIVE,1.2169444444444446,1.597330237893495,4.071215828879423,1.0798049330117427,0.6957099931482927,0.3874417983995021
Bogra,2014,SARIMA,0.8097003248043254,1.0609749178672452,2.685998995900088,0.7184538365546029,0.8657517917976703,0.3920866016454445
Bogra,2014,SVR,0.829537577087341,1.080799885217155,2.7514319278108363,0.7360555955916618,0.8606878984576662,0.2780022556066829
Bogra,2014,XGB,0.9425264612833659,1.1891748816285188,3.0577763255155728,0.8363115728364225,0.8313486902208812,0.3121241941154482
Bogra,2014,ANN,0.8661439355983387,1.2192303299805394,2.8630972278080815,0.7685367221379248,0.822715903069668,0.22667404701821461
Bogra,2014,SARIMA+SVR,0.8148675191948122,1.0648563937328563,2.703149559564568,0.7230387311388625,0.8647677264171874,0.3920057446325767
Bogra,2014,SARIMA+XGB,0.801165175736892,1.0511594316123676,2.6577344229235957,0.7108805277572465,0.8682242651673305,0.388016466617994
Bogra,2014,SARIMA+ANN,0.8819051991527914,1.1476187385856764,2.941563969448867,0.7825218224556026,0.8429298980343485,0.428665430212985
Bogra,2017,SNAIVE,0.9938888888888892,1.3234571730467477,3.488241093619228,0.8851469472573147,0.8264023962156974,0.04844505200720378
Bogra,2017,SARIMA,0.7938283043865062,1.0554886664505376,2.727791350800078,0.706975103685578,0.8895842337680604,0.20871852020724233
Bogra,2017,SVR,0.8526403370159351,1.1214339742336432,2.9168706999006724,0.7593524787884768,0.8753560050552633,0.12427290779856215
Bogra,2017,XGB,0.9274573135375973,1.1639021227872144,3.132905059476168,0.8259836878818857,0.8657368406132884,0.21326400103477855
Bogra,2017,ANN,0.8816429823982054,1.1059407350162753,3.005966217766576,0.7851819284477867,0.8787762676637724,0.14223757712606694
Bogra,2017,SARIMA+SVR,0.8178638804344475,1.079736225147374,2.815016464241337,0.7283809338565849,0.8844528371351543,0.16421685106053585
Bogra,2017,SARIMA+XGB,0.7820085194042429,1.042172338490738,2.6865663527026724,0.6964485280177642,0.8923527286779255,0.2068603968704435
Bogra,2017,SARIMA+ANN,0.749105587805628,1.0126927651543884,2.5515183333798954,0.6671455246479518,0.8983565595879742,0.12543712807257668
Bogra,2020,SNAIVE,1.1741666666666661,1.423943077826107,3.7242962097910883,1.05447628550937,0.8218456476641605,0.036493509131704564
Bogra,2020,SARIMA,0.7873441173333711,0.9987116827715509,2.506006176714138,0.7070850534535247,0.9123622054670201,0.019182495042110108
Bogra,2020,SVR,0.7956490877277901,0.9845334462621738,2.5300651886280314,0.7145434446524791,0.9148328473088438,-0.031619133948190374
Bogra,2020,XGB,0.9831123903062609,1.1595512243949533,3.155817325989327,0.8828974037488013,0.8818616075690179,0.04075963633254997
Bogra,2020,ANN,0.8843872871151413,1.07232042725584,2.805536599277287,0.7942359870565364,0.8989676772372748,0.040677534990574415
Bogra,2020,SARIMA+SVR,0.7852691165422582,0.995997739198984,2.50072082977607,0.7052215708758313,0.9128378599913622,0.03972649784472313
Bogra,2020,SARIMA+XGB,0.7836608144138411,0.9912829246665766,2.495345778428646,0.7037772133561577,0.9136611161715562,0.024545237363470394
Bogra,2020,SARIMA+ANN,0.9265903355462614,1.1451380077727111,2.958748079705187,0.8321370065712159,0.8847802740186619,0.07019643453655722
Comilla,2011,SNAIVE,0.7036111111111109,0.9355672670156384,2.3149373228837637,0.7724010133233248,0.9027674415048477,0.07984276451564644
Comilla,2011,SARIMA,0.66490685091306,0.9440119833464622,2.2478274651037013,0.729912756209683,0.9010042179296387,0.17521087403840116
Comilla,2011,SVR,0.6980537254757393,0.9145894881735793,2.2952482242138466,0.7663002991242398,0.9070789545515419,0.15213151612642598
Comilla,2011,XGB,0.7817983436584477,1.0056896221731932,2.6104371821679186,0.8582323720026118,0.8876457219173305,0.1271420816109498
Comilla,2011,ANN,0.6992264106242867,0.9143539815731186,2.30220993752777,0.7675876341062257,0.9071268026895467,0.13192528449710553
Comilla,2011,SARIMA+SVR,0.6455454273695004,0.9353573574158996,2.19045603382375,0.7086584256167342,0.9028110679943439,0.14555103157295854
Comilla,2011,SARIMA+XGB,0.6687135456433396,0.9480357767558834,2.2669912545340827,0.7340916198186407,0.900158492389245,0.17294406631504666
Comilla,2011,SARIMA+ANN,0.6606153095490205,0.9235589388075836,2.1963268755612457,0.7252016439973296,0.9052474495996836,0.11861148476536414
Comilla,2014,SNAIVE,1.0736111111111104,1.406610385919917,3.551266795113646,1.1824737762237754,0.6460171405710706,0.2524665201790376
Comilla,2014,SARIMA,0.6078532478120852,0.8007047868799222,2.038721455782882,0.669488716995828,0.885295767504642,0.2586118147208169
Comilla,2014,SVR,0.5551741929171348,0.768188214044918,1.8547534139655426,0.6114680796115296,0.8944228649000427,0.2154614135726201
Comilla,2014,XGB,0.5899053637186681,0.7481219644328386,1.9642494132064106,0.6497209425572743,0.8998664981002911,0.11387092450795862
Comilla,2014,ANN,0.8547620782827261,1.0737983579541863,2.8605186188386087,0.9414337575491564,0.7937091028527503,0.36672324619382296
Comilla,2014,SARIMA+SVR,0.6189803515056809,0.8356073631299308,2.0731724027068283,0.6817440934415716,0.8750779478456979,0.2802655449291778
Comilla,2014,SARIMA+XGB,0.6181538523797803,0.8215000518407032,2.075093276349973,0.6808337884602474,0.8792603857683363,0.2679403590309129
Comilla,2014,SARIMA+ANN,0.6392766899782508,0.8199127687948227,2.1413885084693987,0.7040984522487728,0.8797265154864959,0.26480241944118765
Comilla,2017,SNAIVE,0.9669444444444445,1.2168846836628906,3.294540740775459,1.073080005754331,0.799609342512265,0.17610735999995836
Comilla,2017,SARIMA,0.6300344967127371,0.8202343983947911,2.176526173263287,0.6991895193589635,0.9089553192554584,0.20558061751356194
Comilla,2017,SVR,0.5970996359372749,0.757562114642824,2.025477410408474,0.6626396009086262,0.9223368295602228,0.19400284112664623
Comilla,2017,XGB,0.5806574863857696,0.7503713035002884,1.9715708384903246,0.6443926974420263,0.9238041962940561,0.22784084281962552
Comilla,2017,ANN,0.7676695754275659,0.9378773009282068,2.603898786588997,0.8519319565360685,0.8809660979877629,0.27365390861183514
Comilla,2017,SARIMA+SVR,0.6599537310445006,0.8554206403943002,2.2780476716003757,0.7323928045459839,0.9009765460128515,0.20192721963663812
Comilla,2017,SARIMA+XGB,0.6310711762918891,0.8195589799530257,2.176810430595145,0.7003399888974704,0.9091051982128461,0.2064583711456355
Comilla,2017,SARIMA+ANN,0.5988705612289729,0.7721579851413087,2.040841209204224,0.6646049098083506,0.9193153434994642,0.23939735810837476
Comilla,2020,SNAIVE,1.0686111111111105,1.3366573150130057,3.444398308703081,1.178502364586723,0.7489198275731854,0.268241848305745
Comilla,2020,SARIMA,0.9064349819599425,1.075275877710984,2.8619745200922493,0.999648757603873,0.8375154523918609,0.051588371259856096
Comilla,2020,SVR,1.0083658998222573,1.184065736652003,3.205354980272754,1.1120618014850374,0.8029738425376838,0.10136023768392458
Comilla,2020,XGB,1.1091602325439456,1.3122611229677899,3.477689013499509,1.2232213788227089,0.7580014384383038,0.1455146018207182
Comilla,2020,ANN,1.0671886976216682,1.2869184688108708,3.3612019066263827,1.17693367636769,0.7672582334089141,0.16505689627261286
Comilla,2020,SARIMA+SVR,0.8549698062020711,1.0133347099038679,2.7044391948161732,0.9428911301621568,0.8556960905611992,0.07081839643597379
Comilla,2020,SARIMA+XGB,0.8883360211339956,1.0513490689536449,2.811334154779198,0.9796885794734369,0.8446661422450796,0.0455216328468352
Comilla,2020,SARIMA+ANN,1.068174808297419,1.227732524632971,3.386250281426792,1.1780211943160184,0.7881737481700494,0.07954246967765982
Cox's Bazar,2011,SNAIVE,0.6944444444444435,0.843069787542327,2.1942104418920545,0.8682642729288544,0.8096731411637736,0.19316119953528138
