station,model_a,model_b,DM,p
Faridpur,SARIMA+LSTM,SARIMA+XGB,0.12100591127985913,0.9038562154427723
Jessore,SNAIVE,SVR,3.026337365000626,0.0029364345285156418
Jessore,SNAIVE,XGB,3.3425333570549367,0.0010596969710782846
Jessore,SARIMA,SNAIVE,-4.68981969904846,6.32243719749164e-06
Jessore,SARIMA,SVR,-2.771980548294877,0.006313635191199932
Jessore,SARIMA,XGB,-2.7674627257327593,0.006397214038128052
Jessore,SARIMA,SARIMA+ANN,-1.2058603768489948,0.22986274232529558
Jessore,SARIMA,SARIMA+SVR,-0.6613265520946814,0.5094670562294074
Jessore,SARIMA,SARIMA+XGB,-0.7684711065731124,0.4434745977657214
Jessore,SARIMA,SARIMA+LSTM,-1.5108691293562497,0.13302841640820592
Jessore,ANN,SNAIVE,-3.419977954213094,0.0008164244388480428
Jessore,ANN,SARIMA,2.3664846469584053,0.01929854550858845
Jessore,ANN,SVR,-0.46574215756314813,0.6421086520796078
Jessore,ANN,XGB,-0.5017153841558976,0.6166393101149832
Jessore,ANN,LSTM,-2.9808292969292287,0.003379606524137436
Jessore,ANN,SARIMA+ANN,1.8842827545830052,0.06155649306092373
Jessore,ANN,SARIMA+SVR,2.169002712942647,0.03173550117055277
Jessore,ANN,SARIMA+XGB,2.221909101305566,0.027860487365536167
Jessore,ANN,SARIMA+LSTM,1.7084219762144945,0.08972775462792973
Jessore,SVR,XGB,-0.16750787982740645,0.8672071018606843
Jessore,LSTM,SNAIVE,-0.7839633353927605,0.43435825161337466
Jessore,LSTM,SARIMA,4.007557556442145,9.834151452400837e-05
Jessore,LSTM,SVR,2.7544699206647385,0.006643215369546018
Jessore,LSTM,XGB,2.351240648985857,0.02007598306063961
Jessore,LSTM,SARIMA+ANN,3.7240112839798574,0.00028137444556744983
Jessore,LSTM,SARIMA+SVR,3.913362319344603,0.0001402911313677616
Jessore,LSTM,SARIMA+XGB,3.937522301487108,0.00012814521502125994
Jessore,LSTM,SARIMA+LSTM,3.712523406404762,0.0002932769380035343
Jessore,SARIMA+ANN,SNAIVE,-4.2833875980670175,3.359702953023487e-05
Jessore,SARIMA+ANN,SVR,-2.001365856514275,0.04724511696318781
Jessore,SARIMA+ANN,XGB,-2.042499177508182,0.042939309828135167
Jessore,SARIMA+ANN,SARIMA+SVR,0.8614706715076722,0.3904210933310605
Jessore,SARIMA+ANN,SARIMA+XGB,0.8417791823030166,0.4013171089105992
Jessore,SARIMA+ANN,SARIMA+LSTM,-0.23215755992171616,0.8167475516814209
Jessore,SARIMA+SVR,SNAIVE,-4.627741302590644,8.213404500972965e-06
Jessore,SARIMA+SVR,SVR,-2.56108766710678,0.011470765189698619
Jessore,SARIMA+SVR,XGB,-2.5253516766906117,0.012648736418409318
Jessore,SARIMA+SVR,SARIMA+XGB,-0.11765359070646668,0.9065072329549477
Jessore,SARIMA+XGB,SNAIVE,-4.6628293863072265,7.086227454273868e-06
Jessore,SARIMA+XGB,SVR,-2.6440752128184135,0.009106177488952767
Jessore,SARIMA+XGB,XGB,-2.574551398262786,0.011053126418681634
Jessore,SARIMA+LSTM,SNAIVE,-4.372982389229559,2.3453819992685156e-05
Jessore,SARIMA+LSTM,SVR,-2.313271914494484,0.022133606634455086
Jessore,SARIMA+LSTM,XGB,-2.3680683166347665,0.019219323696336745
Jessore,SARIMA+LSTM,SARIMA+SVR,0.9644545108550472,0.33644625820997565
Jessore,SARIMA+LSTM,SARIMA+XGB,0.9977993872332271,0.3200620717792112
Khulna,SNAIVE,SVR,3.20234120802898,0.0016803232267483526
Khulna,SNAIVE,XGB,2.442757585630786,0.015794650212609937
Khulna,SARIMA,SNAIVE,-5.723611890135906,5.9002483077573983e-08
Khulna,SARIMA,SVR,-5.191827120607617,7.019956258865906e-07
Khulna,SARIMA,XGB,-4.349069342814022,2.58279151407623e-05
Khulna,SARIMA,SARIMA+ANN,-1.7906302620249563,0.07546820617211678
Khulna,SARIMA,SARIMA+SVR,-0.20014340876926298,0.8416527728232021
Khulna,SARIMA,SARIMA+XGB,-1.564413369236038,0.11993082763902287
Khulna,SARIMA,SARIMA+LSTM,-2.8702213539756203,0.004725037295225738
Khulna,ANN,SNAIVE,-4.062248564066179,7.979442595398412e-05
Khulna,ANN,SARIMA,2.8721971880995794,0.004697218914860416
Khulna,ANN,SVR,-1.4668597627706583,0.14460997552099428
Khulna,ANN,XGB,-1.6538677513444586,0.10034790414620301
Khulna,ANN,LSTM,-2.6235602639340323,0.00964575528518705
Khulna,ANN,SARIMA+ANN,1.917066970570024,0.05722373810353115
Khulna,ANN,SARIMA+SVR,2.840408319187657,0.005163483336249684
Khulna,ANN,SARIMA+XGB,2.3731619946194056,0.01896646073638258
Khulna,ANN,SARIMA+LSTM,1.6812210529927025,0.0949028029829835
Khulna,SVR,XGB,-0.9162903637933599,0.36105727746208416
Khulna,LSTM,SNAIVE,-1.2898728012271259,0.19917692302845277
Khulna,LSTM,SARIMA,4.116517865745187,6.472321797052391e-05
Khulna,LSTM,SVR,1.776429120875537,0.07778861441390239
Khulna,LSTM,XGB,0.9323224723612347,0.35274133898211046
Khulna,LSTM,SARIMA+ANN,3.4368732890943394,0.0007708255193291713
Khulna,LSTM,SARIMA+SVR,4.157374845523628,5.521575077672997e-05
Khulna,LSTM,SARIMA+XGB,3.835024013335098,0.00018765921669818426
Khulna,LSTM,SARIMA+LSTM,3.285466681295053,0.00128065955925909
Khulna,SARIMA+ANN,SNAIVE,-4.871889287020834,2.8966391000173357e-06
Khulna,SARIMA+ANN,SVR,-3.2954059883583837,0.0012393159949172867
Khulna,SARIMA+ANN,XGB,-3.0218656304422673,0.0029774796815169808
Khulna,SARIMA+ANN,SARIMA+SVR,1.862547822366731,0.0645776878295793
Khulna,SARIMA+ANN,SARIMA+XGB,1.0422548106628067,0.2990524003489911
Khulna,SARIMA+ANN,SARIMA+LSTM,0.015099575826176792,0.9879737856343551
Khulna,SARIMA+SVR,SNAIVE,-5.681471628465182,7.216759598678474e-08
Khulna,SARIMA+SVR,SVR,-5.057037225395362,1.2843566418160475e-06
Khulna,SARIMA+SVR,XGB,-4.133984828138754,6.048124782512168e-05
Khulna,SARIMA+SVR,SARIMA+XGB,-1.055008843139098,0.29320049472076953
Khulna,SARIMA+XGB,SNAIVE,-5.447346027786241,2.174742871105052e-07
Khulna,SARIMA+XGB,SVR,-4.70730888202393,5.870690385159733e-06
Khulna,SARIMA+XGB,XGB,-4.020386125000687,9.365353760810684e-05
Khulna,SARIMA+LSTM,SNAIVE,-4.950723701384174,2.0536668543827735e-06
Khulna,SARIMA+LSTM,SVR,-3.6779327127913333,0.0003320597359443802
Khulna,SARIMA+LSTM,XGB,-3.3404590734765596,0.0010670615271315003
Khulna,SARIMA+LSTM,SARIMA+SVR,2.224719107776442,0.027666729875502498
Khulna,SARIMA+LSTM,SARIMA+XGB,1.3921658289549548,0.16603344220778737
Mymensingh,SNAIVE,SVR,2.6586074083307443,0.008740594966027014
Mymensingh,SNAIVE,XGB,1.4918193399847566,0.13794930166357508
Mymensingh,SARIMA,SNAIVE,-3.0348073688008093,0.00286011682652714
Mymensingh,SARIMA,SVR,-1.1823227918813888,0.2390398469436386
Mymensingh,SARIMA,XGB,-2.660680546293019,0.008689535954401997
Mymensingh,SARIMA,SARIMA+ANN,-0.07412047273228592,0.9410181071486884
Mymensingh,SARIMA,SARIMA+SVR,1.200782031453601,0.23182100746765394
Mymensingh,SARIMA,SARIMA+XGB,-2.7989548681398753,0.00583495081478964
Mymensingh,SARIMA,SARIMA+LSTM,0.9399935227961402,0.3488059876955306
Mymensingh,ANN,SNAIVE,-3.002691165812278,0.0031595446195802315
Mymensingh,ANN,SARIMA,-0.020858279002946154,0.9833877838461279
Mymensingh,ANN,SVR,-1.0642733430155864,0.28899869412060086
Mymensingh,ANN,XGB,-2.2054009625564825,0.029022810087346092
Mymensingh,ANN,LSTM,0.05616259513030839,0.955290674177753
Mymensingh,ANN,SARIMA+ANN,-0.0511297867233515,0.9592934517171189
Mymensingh,ANN,SARIMA+SVR,0.2147187359948173,0.8302925155434213
Mymensingh,ANN,SARIMA+XGB,-0.5841746158676475,0.5600232526708642
Mymensingh,ANN,SARIMA+LSTM,0.35765170442911404,0.7211313074103948
Mymensingh,SVR,XGB,-2.235285908768285,0.026948593351789354
Mymensingh,LSTM,SNAIVE,-3.1743422546095648,0.0018391924914711417
Mymensingh,LSTM,SARIMA,-0.060925429470201194,0.9515036643726289
Mymensingh,LSTM,SVR,-1.021283725455818,0.3088446926572239
Mymensingh,LSTM,XGB,-2.165214565292192,0.03203006425771366
Mymensingh,LSTM,SARIMA+ANN,-0.0865281568040559,0.9311676144586679
Mymensingh,LSTM,SARIMA+SVR,0.1442265924982723,0.8855246030128159
Mymensingh,LSTM,SARIMA+XGB,-0.5695049795217847,0.5699070161318261
Mymensingh,LSTM,SARIMA+LSTM,0.27528837135312834,0.7834920679791266
Mymensingh,SARIMA+ANN,SNAIVE,-2.902994963409817,0.004282540940346141
Mymensingh,SARIMA+ANN,SVR,-0.9344527312841552,0.3516456511374705
Mymensingh,SARIMA+ANN,XGB,-2.3617933178791612,0.019534920432510303
Mymensingh,SARIMA+ANN,SARIMA+SVR,0.6079357772716989,0.5441943680729248
Mymensingh,SARIMA+ANN,SARIMA+XGB,-1.1249572983051666,0.2624917969364648
Mymensingh,SARIMA+ANN,SARIMA+LSTM,0.7767573720566153,0.43858489912108517
Mymensingh,SARIMA+SVR,SNAIVE,-3.2036208833353257,0.0016733763982987547
Mymensingh,SARIMA+SVR,SVR,-1.4952886898956768,0.13704270085515882
Mymensingh,SARIMA+SVR,XGB,-2.935699082103806,0.0038791376140261736
Mymensingh,SARIMA+SVR,SARIMA+XGB,-2.956989552546292,0.003635589805914169
Mymensingh,SARIMA+XGB,SNAIVE,-2.650043076009852,0.008954408040326848
Mymensingh,SARIMA+XGB,SVR,-0.4054839238015712,0.68572785162898
Mymensingh,SARIMA+XGB,XGB,-2.026614940417862,0.04456061352732126
Mymensingh,SARIMA+LSTM,SNAIVE,-3.3384237202925187,0.0010743343460765543
Mymensingh,SARIMA+LSTM,SVR,-1.5781869091664453,0.11673225017220994
Mymensingh,SARIMA+LSTM,XGB,-3.1090895344586236,0.002265089754244772
Mymensingh,SARIMA+LSTM,SARIMA+SVR,-0.4450702226235561,0.6569419774825542
Mymensingh,SARIMA+LSTM,SARIMA+XGB,-2.0396162852388677,0.04322976767322478
Rajshahi,SNAIVE,SVR,0.9346222593610801,0.3515585489087186
Rajshahi,SNAIVE,XGB,0.922616961300673,0.3577609051519449
Rajshahi,SARIMA,SNAIVE,-3.165960744745481,0.0018893962799536703
Rajshahi,SARIMA,SVR,-4.151415401321243,5.65140510427009e-05
Rajshahi,SARIMA,XGB,-3.96311548553907,0.0001163739029062197
Rajshahi,SARIMA,SARIMA+ANN,-0.3542330819310826,0.7236860090291323
Rajshahi,SARIMA,SARIMA+SVR,1.6240161517284426,0.10657461978033626
Rajshahi,SARIMA,SARIMA+XGB,0.6632010905567767,0.5082694430748819
Rajshahi,SARIMA,SARIMA+LSTM,-0.7857636291409621,0.4333060159410385
Rajshahi,ANN,SNAIVE,-1.08195398546168,0.28109411547355406
Rajshahi,ANN,SARIMA,3.0454016698541095,0.0027672347423683937
Rajshahi,ANN,SVR,-0.20682298570923077,0.8364423093598277
Rajshahi,ANN,XGB,-0.35297777044437095,0.7246248736422988
Rajshahi,ANN,LSTM,-3.9550633077082016,0.0001199615613602161
Rajshahi,ANN,SARIMA+ANN,2.944354820243928,0.0037783697211469323
Rajshahi,ANN,SARIMA+SVR,3.444291736644177,0.00075156831264543
Rajshahi,ANN,SARIMA+XGB,3.0995083467658713,0.002334811425881959
Rajshahi,ANN,SARIMA+LSTM,2.6795349824431036,0.008237392732422473
Rajshahi,SVR,XGB,-0.2291378908400677,0.8190891344184359
Rajshahi,LSTM,SNAIVE,1.7637647464462065,0.07990714971807107
Rajshahi,LSTM,SARIMA,4.953711723851875,2.0269287986811052e-06
Rajshahi,LSTM,SVR,3.670408848256496,0.0003411147371353256
Rajshahi,LSTM,XGB,3.1604879420712466,0.0019228606630031112
Rajshahi,LSTM,SARIMA+ANN,4.834149582065785,3.410754141167683e-06
Rajshahi,LSTM,SARIMA+SVR,5.2373363538676285,5.712010478913973e-07
Rajshahi,LSTM,SARIMA+XGB,5.1081496605885945,1.022611302777462e-06
Rajshahi,LSTM,SARIMA+LSTM,4.644390554667783,7.658504297952178e-06
Rajshahi,SARIMA+ANN,SNAIVE,-2.8079516681062504,0.005682800783117521
Rajshahi,SARIMA+ANN,SVR,-3.446270197274843,0.0007465092972881142
Rajshahi,SARIMA+ANN,XGB,-3.2071457478029957,0.0016543791789371213
Rajshahi,SARIMA+ANN,SARIMA+SVR,1.1523205058539938,0.25111212743008815
Rajshahi,SARIMA+ANN,SARIMA+XGB,0.5885354445972386,0.5571013893871586
Rajshahi,SARIMA+ANN,SARIMA+LSTM,-0.078543500963548,0.9375055279690129
Rajshahi,SARIMA+SVR,SNAIVE,-3.34671347034588,0.0010449999942147865
Rajshahi,SARIMA+SVR,SVR,-4.54028846901517,1.1827717198467202e-05
Rajshahi,SARIMA+SVR,XGB,-4.114871041834031,6.513752259833792e-05
Rajshahi,SARIMA+SVR,SARIMA+XGB,-0.7193011343683022,0.4731292469144943
Rajshahi,SARIMA+XGB,SNAIVE,-3.2377131129144594,0.0014978483920230607
Rajshahi,SARIMA+XGB,SVR,-4.294342872499536,3.2161319893818804e-05
Rajshahi,SARIMA+XGB,XGB,-4.109851752475806,6.641596834407335e-05
Rajshahi,SARIMA+LSTM,SNAIVE,-2.988933583724711,0.003296433973662707
Rajshahi,SARIMA+LSTM,SVR,-3.6371152778619242,0.00038405893267580275
Rajshahi,SARIMA+LSTM,XGB,-3.4119457606739,0.0008389785610889018
Rajshahi,SARIMA+LSTM,SARIMA+SVR,1.5835030855888648,0.11551595268652814
Rajshahi,SARIMA+LSTM,SARIMA+XGB,0.9307173702063282,0.35356835544255566
Rangamati,SNAIVE,SVR,3.8331394162505497,0.00018896742421063616
Rangamati,SNAIVE,XGB,3.2976435432531135,0.0012301820237565284
Rangamati,SARIMA,SNAIVE,-5.2202998860287675,6.171163498908826e-07
Rangamati,SARIMA,SVR,-1.6888124929798012,0.09343476798409686
Rangamati,SARIMA,XGB,-3.1762847143153023,0.0018277356442054824
Rangamati,SARIMA,SARIMA+ANN,-1.0256869645541655,0.30677106515123137
Rangamati,SARIMA,SARIMA+SVR,-0.12192493511886973,0.9031296385561779
Rangamati,SARIMA,SARIMA+XGB,-0.024181287910317505,0.98074171449915
Rangamati,SARIMA,SARIMA+LSTM,-0.5338002093322806,0.5943085584518181
Rangamati,ANN,SNAIVE,-4.485438585172162,1.4832047160270368e-05
Rangamati,ANN,SARIMA,1.3591400621200476,0.1762418503833762
Rangamati,ANN,SVR,-0.47909314013207266,0.632604177858576
Rangamati,ANN,XGB,-1.9903153066584336,0.04846257306295678
Rangamati,ANN,LSTM,-1.3102719134174787,0.19220458865997547
Rangamati,ANN,SARIMA+ANN,0.7333402309216492,0.4645514598564794
Rangamati,ANN,SARIMA+SVR,1.365580014183477,0.17421497874375802
Rangamati,ANN,SARIMA+XGB,1.3867312593587677,0.1676816871020779
Rangamati,ANN,SARIMA+LSTM,1.1502555234274188,0.2519585721140008
Rangamati,SVR,XGB,-1.8764201154580114,0.0626354748556236
Rangamati,LSTM,SNAIVE,-4.241857136561941,3.961874518350455e-05
Rangamati,LSTM,SARIMA,2.6485030015230064,0.008993353761856933
Rangamati,LSTM,SVR,0.8062687975379246,0.42142669150176854
Rangamati,LSTM,XGB,-0.7860138881326545,0.4331598626091039
Rangamati,LSTM,SARIMA+ANN,1.7796019005916088,0.07726516484249227
Rangamati,LSTM,SARIMA+SVR,2.669555890935886,0.008473977930308827
Rangamati,LSTM,SARIMA+XGB,2.5877960569510385,0.010655654717111926
Rangamati,LSTM,SARIMA+LSTM,2.3980701715731727,0.017771824446687148
Rangamati,SARIMA+ANN,SNAIVE,-4.742711648344931,5.0498257626461925e-06
Rangamati,SARIMA+ANN,SVR,-1.0195187873066764,0.30967848196268843
Rangamati,SARIMA+ANN,XGB,-2.398356665455751,0.017758480367424657
Rangamati,SARIMA+ANN,SARIMA+SVR,0.970537436443453,0.3334174028576339
Rangamati,SARIMA+ANN,SARIMA+XGB,1.0704135285130791,0.28623658644819155
Rangamati,SARIMA+ANN,SARIMA+LSTM,0.6752266513209926,0.5006221294744236
Rangamati,SARIMA+SVR,SNAIVE,-5.2164299257672635,6.280368688214136e-07
Rangamati,SARIMA+SVR,SVR,-1.703365769033618,0.09067194869657345
Rangamati,SARIMA+SVR,XGB,-3.1554938444516614,0.0019538770233765023
Rangamati,SARIMA+SVR,SARIMA+XGB,0.07483081966993041,0.9404539001328563
Rangamati,SARIMA+XGB,SNAIVE,-5.14802278015972,8.55198134678226e-07
Rangamati,SARIMA+XGB,SVR,-1.6974843518965608,0.09178038596361757
Rangamati,SARIMA+XGB,XGB,-3.254924662875522,0.0014158928859479443
Rangamati,SARIMA+LSTM,SNAIVE,-4.994105901940399,1.697000395843291e-06
Rangamati,SARIMA+LSTM,SVR,-1.4822930261006961,0.14046272039984017
Rangamati,SARIMA+LSTM,XGB,-2.991789194119406,0.003267579219545197
Rangamati,SARIMA+LSTM,SARIMA+SVR,0.4332530952757716,0.6654837219332363
Rangamati,SARIMA+LSTM,SARIMA+XGB,0.5267950817189215,0.5991521151861716
Rangpur,SNAIVE,SVR,1.6569321478784518,0.09972563997919828
Rangpur,SNAIVE,XGB,0.17705682230802208,0.8597142889682658
Rangpur,SARIMA,SNAIVE,-3.4282969555080087,0.000793665071674422
Rangpur,SARIMA,SVR,-3.227481792004927,0.0015486375202559207
Rangpur,SARIMA,XGB,-4.458278573136822,1.6579772913276037e-05
Rangpur,SARIMA,SARIMA+ANN,-1.7315139192043898,0.08551677160245769
Rangpur,SARIMA,SARIMA+SVR,1.1188179646924818,0.26509367343264506
Rangpur,SARIMA,SARIMA+XGB,-0.06801946050591198,0.9458651580894326
Rangpur,SARIMA,SARIMA+LSTM,0.08325166322355004,0.9337678590889291
Rangpur,ANN,SNAIVE,-2.127077409214805,0.03512989829698483
Rangpur,ANN,SARIMA,1.7447899216729075,0.08316979144642819
Rangpur,ANN,SVR,-0.9612726230238078,0.3380377104786861
Rangpur,ANN,XGB,-2.708308820358111,0.00758828613734451
Rangpur,ANN,LSTM,-1.6568446478619103,0.09974336472037192
Rangpur,ANN,SARIMA+ANN,0.9635944985059067,0.3368759207084725
Rangpur,ANN,SARIMA+SVR,2.0901899161216226,0.03837097692974906
Rangpur,ANN,SARIMA+XGB,1.6381824740249151,0.10358213123302364
Rangpur,ANN,SARIMA+LSTM,1.6530889981089518,0.10050653718396814
Rangpur,SVR,XGB,-2.7537862600444223,0.006656394500270167
Rangpur,LSTM,SNAIVE,-1.2847529875201573,0.20095582316877947
Rangpur,LSTM,SARIMA,3.235424275766746,0.001509073852869941
Rangpur,LSTM,SVR,0.46757523566729164,0.6408001360699365
Rangpur,LSTM,XGB,-1.4635629756292905,0.14550806491682233
Rangpur,LSTM,SARIMA+ANN,2.298066125806116,0.023008272612863555
Rangpur,LSTM,SARIMA+SVR,3.6832105188571806,0.000325844025284363
Rangpur,LSTM,SARIMA+XGB,3.0810153655760493,0.0024750309394523046
Rangpur,LSTM,SARIMA+LSTM,2.9662275898418433,0.0035343510009880393
Rangpur,SARIMA+ANN,SNAIVE,-2.8726666947970605,0.004690630653094908
Rangpur,SARIMA+ANN,SVR,-2.1117035064203313,0.03645083983968881
Rangpur,SARIMA+ANN,XGB,-3.5255446508718564,0.0005682022046974234
Rangpur,SARIMA+ANN,SARIMA+SVR,2.379909280974744,0.018636036647477757
Rangpur,SARIMA+ANN,SARIMA+XGB,1.5389367958356468,0.1260295772707157
Rangpur,SARIMA+ANN,SARIMA+LSTM,1.5945055911027115,0.1130306650078602
Rangpur,SARIMA+SVR,SNAIVE,-3.8001809378733453,0.00021329443879811896
Rangpur,SARIMA+SVR,SVR,-3.7984689018311766,0.00021463603584244428
Rangpur,SARIMA+SVR,XGB,-4.720268608299467,5.5562420884702105e-06
Rangpur,SARIMA+SVR,SARIMA+XGB,-0.9475695943387032,0.34494713575394687
Rangpur,SARIMA+XGB,SNAIVE,-3.320235842673129,0.0011414121555184745
Rangpur,SARIMA+XGB,SVR,-3.0623257025031125,0.0026246180339693755
Rangpur,SARIMA+XGB,XGB,-4.3325050769013,2.7606053519831033e-05
Rangpur,SARIMA+LSTM,SNAIVE,-3.418371420836673,0.0008208895444119731
Rangpur,SARIMA+LSTM,SVR,-2.974003072827079,0.0034511560225127407
Rangpur,SARIMA+LSTM,XGB,-4.167388449988893,5.3098277102669416e-05
Rangpur,SARIMA+LSTM,SARIMA+SVR,0.7976536931327841,0.4263940224865326
Rangpur,SARIMA+LSTM,SARIMA+XGB,-0.09980618989778565,0.9206379777753064
Srimongal,SNAIVE,SVR,3.485113626588684,0.0006534308395615797
Srimongal,SNAIVE,XGB,1.371296049093767,0.17243072876968363
Srimongal,SARIMA,SNAIVE,-5.007800736304851,1.5974713546754186e-06
Srimongal,SARIMA,SVR,-2.6414276492910185,0.00917424805166982
Srimongal,SARIMA,XGB,-5.568267394338011,1.2344133659786455e-07
Srimongal,SARIMA,SARIMA+ANN,-1.2429182251103144,0.21593207541056622
Srimongal,SARIMA,SARIMA+SVR,-0.32650413766105213,0.7445203351184599
Srimongal,SARIMA,SARIMA+XGB,-1.4167246022609024,0.15873828096634138
Srimongal,SARIMA,SARIMA+LSTM,-0.2818195596175486,0.7784893027916113
Srimongal,ANN,SNAIVE,-3.961849991522033,0.0001169308925352422
Srimongal,ANN,SARIMA,1.1580469775508173,0.24877532050898366
Srimongal,ANN,SVR,-0.7494837491645666,0.45479687956181625
Srimongal,ANN,XGB,-2.9491702443801504,0.0037233559909677586
Srimongal,ANN,LSTM,-0.9505783991912433,0.34342227131386527
Srimongal,ANN,SARIMA+ANN,0.5807557968193175,0.5623191838062427
Srimongal,ANN,SARIMA+SVR,1.0875061314842338,0.2786427738807746
Srimongal,ANN,SARIMA+XGB,1.0258833985168216,0.30667877571887003
Srimongal,ANN,SARIMA+LSTM,0.9148483308335382,0.36181131127538724
Srimongal,SVR,XGB,-3.3727550795416525,0.0009576471476525724
Srimongal,LSTM,SNAIVE,-3.5787641515136692,0.0004718875412936457
Srimongal,LSTM,SARIMA,2.1753544688302107,0.031246860535560052
Srimongal,LSTM,SVR,0.08058447035773181,0.9358850877593249
Srimongal,LSTM,XGB,-3.151852407855973,0.0019767844339084223
Srimongal,LSTM,SARIMA+ANN,1.3488851173667376,0.17950602169622568
Srimongal,LSTM,SARIMA+SVR,2.061405209519702,0.041075499933186446
Srimongal,LSTM,SARIMA+XGB,2.030421020793924,0.04416744584066963
Srimongal,LSTM,SARIMA+LSTM,1.6774199339788178,0.09564485018032311
Srimongal,SARIMA+ANN,SNAIVE,-4.276678347078807,3.4506450451804205e-05
Srimongal,SARIMA+ANN,SVR,-1.536533386765261,0.12661730166637475
Srimongal,SARIMA+ANN,XGB,-4.29575342791542,3.198080098545182e-05
Srimongal,SARIMA+ANN,SARIMA+SVR,1.0894382185468081,0.27779319082153553
Srimongal,SARIMA+ANN,SARIMA+XGB,0.9037715386663637,0.36763653459634626
Srimongal,SARIMA+ANN,SARIMA+LSTM,0.8347290015913874,0.40526265593017025
Srimongal,SARIMA+SVR,SNAIVE,-4.915252005352323,2.398431665526463e-06
Srimongal,SARIMA+SVR,SVR,-2.6631689295239145,0.00862860571805962
Srimongal,SARIMA+SVR,XGB,-5.538210238476911,1.4219810145246762e-07
Srimongal,SARIMA+SVR,SARIMA+XGB,-0.45923895257324016,0.6467599112410962
Srimongal,SARIMA+XGB,SNAIVE,-4.870431791028995,2.9150184507831627e-06
Srimongal,SARIMA+XGB,SVR,-2.4821900760213325,0.014214962856449964
Srimongal,SARIMA+XGB,XGB,-5.4137333902537925,2.542149114559606e-07
Srimongal,SARIMA+LSTM,SNAIVE,-4.814282076625901,3.7158689859984866e-06
Srimongal,SARIMA+LSTM,SVR,-1.8849443379469275,0.06146641820325652
Srimongal,SARIMA+LSTM,XGB,-4.594747564721026,9.429995368228582e-06
Srimongal,SARIMA+LSTM,SARIMA+SVR,0.13365488427092923,0.8938633928686511
Srimongal,SARIMA+LSTM,SARIMA+XGB,-0.05216580628411427,0.9584693791385572
Sylhet,SNAIVE,SVR,3.2456979703596773,0.001459292917140844
Sylhet,SNAIVE,XGB,2.9242718278211335,0.004015949397636613
Sylhet,SARIMA,SNAIVE,-4.968725893531545,1.8976090065805908e-06
Sylhet,SARIMA,SVR,-2.508161375790286,0.01325302755156124
Sylhet,SARIMA,XGB,-3.3126050344073485,0.0011707034567312975
Sylhet,SARIMA,SARIMA+ANN,-1.8539527308135653,0.0658060700644195
Sylhet,SARIMA,SARIMA+SVR,0.7740440992256646,0.4401825352257978
Sylhet,SARIMA,SARIMA+XGB,-0.23071639741947494,0.8178648869624967
Sylhet,SARIMA,SARIMA+LSTM,-0.571348124012628,0.5686605797808512
Sylhet,ANN,SNAIVE,-3.381260687707478,0.0009306299354704886
Sylhet,ANN,SARIMA,2.7221952583134548,0.007291911369766932
Sylhet,ANN,SVR,0.10081791958968671,0.9198362165663055
Sylhet,ANN,XGB,-0.7545575676615179,0.4517553203438737
Sylhet,ANN,LSTM,0.018121901579823903,0.9855668660338649
Sylhet,ANN,SARIMA+ANN,1.6783804652291474,0.09545689529321236
Sylhet,ANN,SARIMA+SVR,2.9907604581092335,0.0032779472680590192
Sylhet,ANN,SARIMA+XGB,2.689816067539621,0.00799990969750684
Sylhet,ANN,SARIMA+LSTM,2.571568912812678,0.011144446524404078
Sylhet,SVR,XGB,-1.0350660651693255,0.3023852781149377
Sylhet,LSTM,SNAIVE,-3.582742164757371,0.00046534397656457916
Sylhet,LSTM,SARIMA,2.404852962948641,0.01745827326938992
Sylhet,LSTM,SVR,0.06706089949677879,0.946626891646072
Sylhet,LSTM,XGB,-0.7652104809062439,0.4454072783282453
Sylhet,LSTM,SARIMA+ANN,1.3555158462581338,0.17739029910961954
Sylhet,LSTM,SARIMA+SVR,2.495061617542447,0.013730703147868555
Sylhet,LSTM,SARIMA+XGB,2.30386943262186,0.022670938445886687
Sylhet,LSTM,SARIMA+LSTM,2.2571085044607897,0.02551679861098961
Sylhet,SARIMA+ANN,SNAIVE,-4.3210874573870734,2.8899564994325517e-05
Sylhet,SARIMA+ANN,SVR,-1.392968526492758,0.1657910402134033
Sylhet,SARIMA+ANN,XGB,-2.175276982810851,0.0312527820065566
Sylhet,SARIMA+ANN,SARIMA+SVR,2.2624713857198118,0.02517528550803102
Sylhet,SARIMA+ANN,SARIMA+XGB,1.7700024988779846,0.0788578307775505
Sylhet,SARIMA+ANN,SARIMA+LSTM,1.374302790231253,0.17149774065946533
Sylhet,SARIMA+SVR,SNAIVE,-5.12486726766658,9.488614836373714e-07
Sylhet,SARIMA+SVR,SVR,-2.750057859759206,0.006728686884499036
Sylhet,SARIMA+SVR,XGB,-3.589889580193005,0.00045380136046563655
Sylhet,SARIMA+SVR,SARIMA+XGB,-1.0135283986954138,0.3125196475792088
Sylhet,SARIMA+XGB,SNAIVE,-4.925280069980856,2.2956475319023453e-06
Sylhet,SARIMA+XGB,SVR,-2.4420414693921035,0.015824726727423927
Sylhet,SARIMA+XGB,XGB,-3.2199608515766975,0.0015869891467609754
Sylhet,SARIMA+LSTM,SNAIVE,-4.900481216665845,2.5580000440899037e-06
Sylhet,SARIMA+LSTM,SVR,-2.2410049437080093,0.026566742943153906
Sylhet,SARIMA+LSTM,XGB,-3.071665662754939,0.0025488494938136616
