station,origin,model,MAE,RMSE,MAPE,MASE,R2,ACF1
Dhaka,2011,SNAIVE,0.8477777777777774,1.1787399109972387,2.7664757237550153,0.8270485481416628,0.880316959681455,0.13488153177321952
Dhaka,2011,SARIMA,0.6980037720334479,0.9541448565436254,2.3203416259785303,0.6809367046289656,0.9215802843965752,0.017643671670328792
Dhaka,2011,LSTM,0.733412273149523,0.9787103506669987,2.431566076408369,0.7154794234965018,0.9174903017834753,0.08336021652038897
Dhaka,2011,SARIMA+LSTM,0.7116184215560101,0.9869660192104235,2.370439053348429,0.6942184589002414,0.9160924507207228,0.04566086045181374
Dhaka,2014,SNAIVE,0.9266666666666663,1.2248628041086431,2.9894319736121897,0.9153160215580596,0.799852436064369,0.2468401116458831
Dhaka,2014,SARIMA,0.6031938699449269,0.8153008802764119,1.9483441655734401,0.5958054099994967,0.9113229497997358,-0.04840772073628116
Dhaka,2014,LSTM,0.7734201738528079,0.9335282221962259,2.48730808361438,0.7639466293421171,0.8837399997484892,0.13308461797917367
Dhaka,2014,SARIMA+LSTM,0.6218666703933374,0.8385699941686104,2.0028071148028723,0.614249489227324,0.9061889380291845,-0.02838051595876509
Dhaka,2017,SNAIVE,0.9599999999999996,1.3518711312679015,3.2721286819206705,0.9536248413384594,0.8134188690113353,0.09842558435864102
Dhaka,2017,SARIMA,0.7361442158840266,0.8987985675020115,2.4558234829636842,0.7312556365360726,0.9175250850133696,-0.0023597537169652546
Dhaka,2017,LSTM,0.895375322989291,1.1098245326483873,3.0177964902776173,0.8894293232542029,0.8742506425120805,0.011027138984301507
Dhaka,2017,SARIMA+LSTM,0.7666337867935192,0.9293937180979442,2.5546064527222963,0.7615427325996587,0.9118146183484823,0.02831993286375515
Dhaka,2020,SNAIVE,1.078055555555556,1.2977769453954717,3.378204994685581,1.0740093744054522,0.8355912206637567,0.3017200835244032
Dhaka,2020,SARIMA,0.7410426734409111,0.9074068370983952,2.289175877110474,0.7382613762422209,0.9196235187019969,-0.1677743195266323
Dhaka,2020,LSTM,0.9134990048946601,1.1355681327149143,2.890290585571612,0.9100704409072146,0.8741215784937149,0.04589698686435018
Dhaka,2020,SARIMA+LSTM,0.694640594719879,0.8805431987200525,2.1640538696858798,0.6920334547946977,0.9243121394629578,-0.14024379177955973
Chittagong,2011,SNAIVE,0.7436111111111109,0.942589518295212,2.482798032694648,0.8802357345204368,0.8125070342615432,0.10157577485768578
Chittagong,2011,SARIMA,0.6229268224041603,0.8123066024291361,2.101601372004576,0.737377966625726,0.8607549603935973,-0.0318060864852272
Chittagong,2011,LSTM,0.6851732587441799,0.863941524532694,2.3127747368413485,0.8110610205692943,0.8424898795662468,0.14070946698691336
Chittagong,2011,SARIMA+LSTM,0.642622119989393,0.8383540859746074,2.1649135897668885,0.7606919065030249,0.8516817005741628,-0.00954877897280757
Chittagong,2014,SNAIVE,0.9236111111111112,1.0850076804643671,3.02850781978892,1.1027408618198187,0.7382082226737641,0.09005861305119313
Chittagong,2014,SARIMA,0.6263135945846833,0.774959265177965,2.0180177941984665,0.7477839804578693,0.8664486979365275,-0.18654643197089982
Chittagong,2014,LSTM,0.7143902925484716,0.8519301141388737,2.30916749098088,0.852942713013597,0.8386019375799092,-0.1005641539280136
Chittagong,2014,SARIMA+LSTM,0.6203543670419056,0.7625724702753454,2.007542423508543,0.7406689905695412,0.8706838929441021,-0.1675410664601386
Chittagong,2017,SNAIVE,0.8386111111111115,1.034079032010825,2.813378191518856,0.9944442004479779,0.8219554353492919,0.07362113817630198
Chittagong,2017,SARIMA,0.6145951316829535,0.7691992504221659,2.064411448632854,0.7288009379173325,0.9014857714769035,-0.0710227088790197
Chittagong,2017,LSTM,0.8252997159792318,0.9648555046699568,2.748553364802022,0.9786592442109558,0.8449949620371393,0.06289482493018948
Chittagong,2017,SARIMA+LSTM,0.6497149920160711,0.8001889924646733,2.1829218153577403,0.7704468700616591,0.8933879236387993,-0.018307228523677152
Chittagong,2020,SNAIVE,0.7302777777777786,0.8890928585424093,2.3756591241236302,0.8662808657866022,0.8439519487705062,0.3642110325811665
Chittagong,2020,SARIMA,0.6336398643024624,0.7698412201716444,2.0101169773059397,0.751645616158779,0.8830052353954587,-0.2914774144850134
Chittagong,2020,LSTM,0.6488426203404863,0.8100921181981446,2.0780850794764305,0.7696796534302368,0.8704513418032029,0.00806093117422796
Chittagong,2020,SARIMA+LSTM,0.6157462005004848,0.7669049057687692,1.9648098421184337,0.7304195306305563,0.8838960119710262,-0.27090395009624035
Barisal,2011,SNAIVE,0.8336111111111111,1.1299201053368528,2.6889320230554308,1.0183503001827197,0.858901164392484,0.2895406528583983
Barisal,2011,SARIMA,0.6190797482910656,0.8842712364663576,2.0743603362657277,0.7562759650227582,0.9135830460391393,0.0735171656832401
Barisal,2011,LSTM,0.6926834615402755,0.8725266073967127,2.292496054618525,0.8461912294462253,0.9158633306266982,0.09928641548982005
Barisal,2011,SARIMA+LSTM,0.6542196239572138,0.9086563241078173,2.180846625668833,0.7992032994308954,0.9087511784883018,0.10045065999034448
Barisal,2014,SNAIVE,0.7186111111111111,0.9911791518747314,2.3217808356728034,0.8767156447435307,0.8431561365222623,0.182429056039156
Barisal,2014,SARIMA,0.5124101815980835,0.6766789864266417,1.642239924053946,0.6251476157087315,0.9268981118506603,-0.06816279778919498
Barisal,2014,LSTM,0.6268936602109012,0.7606849481961854,2.0084157451001112,0.7648190669465619,0.9076210843812388,0.006870728033572952
Barisal,2014,SARIMA+LSTM,0.5288026477566709,0.6985301189847437,1.692790466023357,0.6451466545698775,0.922100712134474,-0.05834900984756276
Barisal,2017,SNAIVE,0.8275000000000001,1.0644677856406302,2.7271245140387745,1.0179279238234091,0.8530219484492445,0.04435144451320171
Barisal,2017,SARIMA,0.5841640383508835,0.7123795565079614,1.9316171966397497,0.7185944250523421,0.9341720492034792,-0.0011812833791641365
Barisal,2017,LSTM,0.677969816310538,0.808599817483928,2.2324098746104095,0.8339871994343491,0.9151885051114628,-0.023794940662046574
Barisal,2017,SARIMA+LSTM,0.6193624577162227,0.7457880953622701,2.0463877628526026,0.7618928588244573,0.9278529906202168,0.05257355456834731
Barisal,2020,SNAIVE,0.8380555555555548,1.0227264758694983,2.6944899335948964,1.0297587302941733,0.8569588474118135,0.4112317866231146
Barisal,2020,SARIMA,0.5699802038132998,0.6943865645217983,1.7976342257394609,0.700361792342643,0.9340606561097291,-0.13777596000212372
Barisal,2020,LSTM,0.7315368666437776,0.8930206911917218,2.315904080690838,0.8988741497681505,0.8909401122880022,0.06635295722589912
Barisal,2020,SARIMA+LSTM,0.5287166518432547,0.6772858909206829,1.6799954076389747,0.649659302988064,0.9372684439624599,-0.09594067015180992
Bogra,2011,SNAIVE,1.0763888888888895,1.3685363227429033,3.5599808131746924,0.951800627290935,0.8593003843858381,-0.05336162386205145
Bogra,2011,SARIMA,0.8043785744655346,1.0411725153792417,2.694112614356027,0.7112745585343124,0.9185622729178663,-0.08215129484867181
Bogra,2011,LSTM,0.8876285778151634,1.0767218703856771,2.9749219963983973,0.7848886642056766,0.912906183349111,-0.09944092868215017
Bogra,2011,SARIMA+LSTM,0.8011031677515442,1.074122897498384,2.7012467714267783,0.7083782687294008,0.9133261270487187,-0.04901513488849674
Bogra,2014,SNAIVE,1.0647222222222226,1.4574263846474946,3.457712491041299,0.944736888435063,0.7466788103024565,0.3461026883840742
Bogra,2014,SARIMA,0.7460217903263486,0.9821032494274977,2.4621315134507027,0.6619513429772006,0.8849696185834472,0.18739620814458832
Bogra,2014,LSTM,0.95711479269796,1.207258164503497,3.1203825971094816,0.8492559207052196,0.8261804720385739,0.26162568912572653
Bogra,2014,SARIMA+LSTM,0.763153840856717,1.0168018311285325,2.5131975848963246,0.6771527539863477,0.8766977779405568,0.21185089934142243
Bogra,2017,SNAIVE,0.9733333333333332,1.487004819539376,3.426191764905574,0.8668403865817857,0.7808463570923297,0.09027489513615225
Bogra,2017,SARIMA,0.8133486700634873,1.0100535099345738,2.7856737013998307,0.7243597351886453,0.8988856705279605,-0.025576764082585
Bogra,2017,LSTM,1.0123555641207431,1.3024551597091598,3.530704793578823,0.9015931731787468,0.8318683391689902,-0.011550097742182098
Bogra,2017,SARIMA+LSTM,0.8274992622886388,1.0077093240565078,2.8156660699239024,0.7369621031696161,0.899354468911549,0.0005158208735951174
Bogra,2020,SNAIVE,1.0941666666666663,1.4114265832837352,3.5198472455862837,0.9826312014718259,0.8249638448957759,0.0303332308713506
Bogra,2020,SARIMA,0.7945328101740412,0.9732248838352587,2.5382301249854735,0.7135409564692502,0.9167781073225015,-0.19510764036577286
Bogra,2020,LSTM,0.8642046491905219,1.0777646145045048,2.7686340047858566,0.7761106955841164,0.8979391877164317,-0.1496088309951237
Bogra,2020,SARIMA+LSTM,0.8072890611216268,0.9944574204969941,2.5876400083063937,0.7249968804859163,0.9131072454606989,-0.17352124680237146
Comilla,2011,SNAIVE,0.868888888888889,1.226215949804746,2.8613067912575665,0.9538374929630324,0.8329695704315447,0.05323687304467575
Comilla,2011,SARIMA,0.68123294539894,0.9606623432725891,2.270408335757855,0.7478350029243381,0.8974812715735623,-0.01783543357487208
Comilla,2011,LSTM,0.6655354648580152,0.910251153682696,2.1855344949440343,0.730602827813734,0.9079584015169835,-0.008982875004631801
Comilla,2011,SARIMA+LSTM,0.7101358743846249,0.984376755704133,2.3656214113829193,0.7795636827078354,0.8923573510963759,-0.006886778027479858
Comilla,2014,SNAIVE,0.8052777777777775,1.0296830688237142,2.6889007628309582,0.8869318181818179,0.810311179141083,0.09645507643614884
Comilla,2014,SARIMA,0.5753478376509252,0.7719008469903254,1.9230471958129591,0.6336873037064387,0.8933998959686225,0.05516357816343588
Comilla,2014,LSTM,0.6619156491342512,0.7741892006023151,2.2270107470305187,0.7290329702003115,0.8927669122876223,-0.054735746550864814
Comilla,2014,SARIMA+LSTM,0.5845665479077874,0.7778080410676907,1.9551838795682268,0.6438407782900456,0.891762076772344,0.05876978690154187
Comilla,2017,SNAIVE,0.9916666666666669,1.2721613279943882,3.3937783352425392,1.1005158346862864,0.7809904769601828,0.14216174530438613
Comilla,2017,SARIMA,0.6075977622539152,0.7890839387903217,2.092281980343742,0.6742900421650961,0.9157393067556059,-0.04594892575574742
Comilla,2017,LSTM,0.7517057722227437,0.90698879341947,2.585279312171387,0.8342159045608861,0.8886776251746706,-0.01594195487195792
Comilla,2017,SARIMA+LSTM,0.6466848526981465,0.795097133124341,2.201691213118607,0.7176674828027684,0.9144502006066453,-0.014798925912595375
Comilla,2020,SNAIVE,1.0950000000000006,1.3287044650920525,3.5231372917712758,1.2076049704187335,0.751898695250622,0.4085307132948186
Comilla,2020,SARIMA,0.7592613519633673,0.9352265956238729,2.388776344784612,0.8373404406190038,0.8770846968572266,-0.15987845244672202
Comilla,2020,LSTM,0.9984411151458814,1.237896381171551,3.150702525792363,1.101116395726565,0.7846519983702696,0.04955301539409828
Comilla,2020,SARIMA+LSTM,0.7282211040610982,0.8912504817777293,2.295730589064039,0.8031081505278533,0.888372341634485,-0.10486602142293397
Cox's Bazar,2011,SNAIVE,0.7097222222222216,0.9239693958375695,2.2534550027656195,0.8873660869332897,0.7713936966817244,0.07200636167592232
Cox's Bazar,2011,SARIMA,0.524617932638282,0.6950644202719041,1.686694509629028,0.6559300913005689,0.8706331082286707,-0.08500325583649342
Cox's Bazar,2011,LSTM,0.6167460136363899,0.7486253061365564,1.961427930205701,0.771117881920949,0.8499271828196612,0.042576754599356254
Cox's Bazar,2011,SARIMA+LSTM,0.5388168534027543,0.7078876769002799,1.7277110715555735,0.673683009784641,0.8658156916351577,-0.06354923397743123
Cox's Bazar,2014,SNAIVE,0.8066666666666664,1.0890821823902912,2.662071185890741,1.0167558645525931,0.6136793085508587,0.3797834175346612
Cox's Bazar,2014,SARIMA,0.6301117236588224,0.7678633549123384,2.0694764891886837,0.7942187483720464,0.8079587394892351,0.015573674517444569
Cox's Bazar,2014,LSTM,0.6640094329996242,0.8148747116296009,2.159104824938509,0.8369448162652193,0.7837239921478456,0.01730606323317985
Cox's Bazar,2014,SARIMA+LSTM,0.6156377879502819,0.7519147760027226,2.0131885733398494,0.7759752041388037,0.8158533161473367,0.033939807583728686
Cox's Bazar,2017,SNAIVE,0.9427777777777779,1.1329288493889529,3.0807927191876954,1.1869899743529964,0.6931904519293955,0.034662058940358634
Cox's Bazar,2017,SARIMA,0.5659505218250938,0.7287858042964861,1.8841573047677012,0.7125513681173948,0.8730410247994438,-0.23978181204185053
Cox's Bazar,2017,LSTM,0.7639277190301151,0.9074332078606689,2.505875795548866,0.96181153713281,0.8031692552432181,-0.16491648946073292
