station,origin,model,MAE,RMSE,MAPE,MASE,R2,ACF1
Rangpur,2017,SARIMA+LSTM,0.8377061213967101,1.0150027386387268,2.895107655957558,0.7845186617544329,0.9103176593263224,0.03224225701758485
Rangpur,2020,LSTM,1.2029906329264242,1.3844299784000884,3.908655077823189,1.1303610129779618,0.8280119568157018,0.13068797359035852
Rangpur,2020,SARIMA+LSTM,1.0936414039814377,1.2795734885612666,3.5810784701066454,1.0276136583307094,0.8530780336388365,-0.07597863373902532
Sylhet,2011,LSTM,1.3772560437354773,1.7489698028182274,4.633745908624049,1.158460483596404,0.5874896301063133,0.33636704078013424
Sylhet,2011,SARIMA+LSTM,1.0400464007480403,1.2963077894762336,3.462057168929917,0.8748211066879038,0.7733861184555306,0.04262466978419068
Sylhet,2014,LSTM,1.0098902479641962,1.2972993653179885,3.319157383244045,0.838386896679221,0.6799629325827456,0.16776427526229787
Sylhet,2014,SARIMA+LSTM,0.8858081089734424,1.1876210591131675,2.978272312977028,0.7353768521209275,0.7317895770929239,0.16743821879957546
Sylhet,2017,LSTM,0.7948673904935517,0.9441587088577316,2.608187497322917,0.6590029491448541,0.8628133122223618,0.17026290695807494
Sylhet,2017,SARIMA+LSTM,0.7233513268653905,0.8550079994864344,2.405718032242425,0.599710924580951,0.8874974620268938,0.1761749016458497
Sylhet,2020,LSTM,1.0443638533353794,1.2738369026927363,3.2757229379170667,0.8724236853480372,0.7516900390267354,-0.10536756791614293
Sylhet,2020,SARIMA+LSTM,0.8605490028466485,1.0885518187408671,2.7083082158104617,0.7188714259770124,0.8186720695163093,-0.0476930932924267
Srimongal,2011,LSTM,0.955993593600063,1.1501579827877102,3.1161511728415583,0.9011904318672792,0.8542627274404915,0.23282559314907766
Srimongal,2011,SARIMA+LSTM,0.7503889778684151,0.9551834081662378,2.5285888754027646,0.7073722790203002,0.8994853924114392,0.09608728809736507
Srimongal,2014,LSTM,0.7659125744303076,0.9656942402237729,2.5138795184414047,0.7261473617623682,0.8395508170796472,0.15228864435613584
Srimongal,2014,SARIMA+LSTM,0.67339082449667,0.9330408262080682,2.2215739347145993,0.6384292241277683,0.8502180356433083,0.2061357775544713
Srimongal,2017,LSTM,0.9365879668129833,1.1221305994726867,3.099228600302284,0.8904181374630473,0.8563221483662095,0.4384129714098129
Srimongal,2017,SARIMA+LSTM,0.7085213653027269,0.8597003727462238,2.369872603393393,0.6735942557455501,0.9156670592198465,0.34963419065974694
Srimongal,2020,LSTM,1.125086008078524,1.3798482778384247,3.525200359719334,1.0713864808193987,0.7636429346867267,0.13318757753026195
Srimongal,2020,SARIMA+LSTM,0.8965450884284714,1.07274524884347,2.790972172610698,0.8537536510899852,0.8571437924112545,0.017827420714685755
Bhola,2011,LSTM,0.7083197955414644,0.8778755480395607,2.2796855922060573,0.8945748713120826,0.8964162999459854,0.2620372302713109
Bhola,2011,SARIMA+LSTM,0.6749717802452028,0.8498152861283479,2.206350004154023,0.8524578830817003,0.9029323327889862,0.21498307572417064
