station,model,MAE,RMSE,MAPE,MASE,R2,ACF1,MAE_h1_12,MAE_h13_36,MAE_summer,MAE_top10
Chittagong,SNAIVE,0.8370833333333334,1.0508191249369863,2.7493938467234607,0.9908817280453259,0.7951804407402658,0.21719552288795954,0.84375,0.8337500000000002,0.8520833333333333,0.9880000000000005
Chittagong,SARIMA,0.7122601851996698,0.8753614969062226,2.336320805267143,0.8431246627717662,0.8578684897521396,0.31340310071300376,0.6586260092013105,0.7390772731988494,0.6445749183127485,1.1207608787749102
Chittagong,ANN,0.847739664721403,1.0343844458153506,2.739427251163894,1.0034959608701353,0.8015370450738155,0.2796633373017382,0.7689180913180836,0.8871504514230629,0.9119343913859982,1.3829758317304668
Chittagong,SVR,0.7407761418788391,0.9359173539281712,2.411211319194603,0.8768798927541904,0.8375235240701757,0.2988592130271532,0.7289280400845678,0.7467001927759748,0.7445648193762944,1.1832117686144485
Chittagong,XGB,0.8491754166666667,1.0274201168106358,2.7422859354643614,1.0051955053622017,0.80420048107985,0.3444105371622452,0.7477109791666668,0.8999076354166666,0.8378874166666668,1.5032596
Chittagong,LSTM,0.889087651261232,1.053931981356655,2.889589062320959,1.0524408660214908,0.7939651636067555,0.3422792207712402,0.8083775243038932,0.9294427147399015,0.9210004831850528,1.513407858133316
Chittagong,SARIMA+ANN,0.7801058989446515,0.9471823853469568,2.535959074613764,0.9234357565411193,0.8335887371312644,0.320349370029442,0.6962037965053064,0.8220569501643241,0.7570540777742686,1.3247945545534467
Chittagong,SARIMA+SVR,0.7042406346314392,0.8669779365844643,2.3126145859847385,0.8336316698895021,0.8605779123580475,0.3000603772420429,0.6665403271214684,0.7230907883864246,0.643354434568644,1.0867109472691105
Chittagong,SARIMA+XGB,0.7051771247726093,0.8696557204385845,2.316524155530981,0.8347402225657152,0.8597153326786628,0.3192218852600698,0.6494708789152034,0.7330302477013122,0.6419954875179797,1.0827990072254225
Chittagong,SARIMA+LSTM,0.7015005651416275,0.8622217100238692,2.2982508013518883,0.8303881639171431,0.8621034508233044,0.262645720149942,0.6421851806145843,0.7311582574051491,0.644014104367304,1.1030427596605998
Comilla,SNAIVE,0.9531944444444442,1.2370630541730683,3.151285791868988,1.0463853443422777,0.7939363905254321,0.2868136438292887,0.8662500000000003,0.9966666666666661,1.1991666666666667,1.5026666666666666
Comilla,SARIMA,0.702307394349456,0.9166909869104383,2.331262403560529,0.7709698361689467,0.8868476567045565,0.302121576517667,0.6598631870231444,0.7235294980126118,0.8092930155652213,1.297012568645662
Comilla,ANN,0.8472116904890616,1.0635858092000166,2.7819573123954395,0.9300409813024976,0.8476779773414872,0.3803495854617424,0.7821255718933156,0.8797547497869349,0.9067351314190851,1.4708062324325004
Comilla,SVR,0.7146733635381014,0.9222932139957561,2.3452085072151534,0.7845447882713253,0.8854604015834162,0.2831370057030532,0.6329180052373292,0.7555510426884876,0.8173798425942232,1.460270675217315
Comilla,XGB,0.7653803541666669,0.9818584553187513,2.5059866159815067,0.8402092459889287,0.8701878333850251,0.2974857768240634,0.6977449166666668,0.799198072916667,0.8329066875000009,1.6982509333333347
Comilla,LSTM,0.8102649136601636,1.0354257401382023,2.6519705656000823,0.8894820313214404,0.8556371178821445,0.4044534615396995,0.7659412930657467,0.832426723957372,0.9353396081427735,1.542327828764915
