station,model,date,forecast,lower95,upper95,sarima_forecast,sarima_lower95,sarima_upper95
Chittagong,SARIMA+LSTM,2026-04-01,33.00436393974645,31.326237512953444,34.67919532461419,33.03735763169914,31.412648779829205,34.66206648356907
Chittagong,SARIMA+LSTM,2026-05-01,33.346381212001084,31.66825478520808,35.02121259686883,33.375644770616866,31.745260179373282,35.00602936186045
Chittagong,SARIMA+LSTM,2026-06-01,32.49253136318286,30.81440493638986,34.16736274805061,32.52103402084569,30.88583744777864,34.15623059391274
Chittagong,SARIMA+LSTM,2026-07-01,31.937911651003052,30.25978522421005,33.61274303587079,31.948522355539325,30.308903223721863,33.588141487356786
Chittagong,SARIMA+LSTM,2026-08-01,32.20100859913972,30.522882172346716,33.87583998400746,32.192741147918014,30.548949363032353,33.83653293280368
Chittagong,SARIMA+LSTM,2026-09-01,32.67834204278872,31.000215615995717,34.353173427656465,32.67780078296814,31.030039596979158,34.325561968957125
Chittagong,SARIMA+LSTM,2026-10-01,32.58248054489196,30.904354118098954,34.2573119297597,32.591303210310045,30.939756765899862,34.24284965472023
Chittagong,SARIMA+LSTM,2026-11-01,30.884584320278833,29.20645789348583,32.55941570514658,30.913144787664983,29.25798889564297,32.56830067968699
Chittagong,SARIMA+LSTM,2026-12-01,27.977144936051566,26.299018509258563,29.65197632091931,28.000187230982615,26.3416099303631,29.65876453160213
Chittagong,SARIMA+LSTM,2027-01-01,26.943857156364626,25.265730729571622,28.61868854123237,26.94816097632865,25.284547235075422,28.61177471758188
Chittagong,SARIMA+LSTM,2027-02-01,29.356873852421106,27.678747425628103,31.03170523728885,29.36005678872261,27.692655237870387,31.02745833957483
Chittagong,SARIMA+LSTM,2027-03-01,31.937501089122364,30.25937466232936,33.61233247399011,31.939599702505287,30.268905923119842,33.610293481890736
Chittagong,SARIMA+LSTM,2027-04-01,33.02988242705283,31.35175600025983,34.70471381192058,33.03049017454396,31.35674414348869,34.70423620559922
Chittagong,SARIMA+LSTM,2027-05-01,33.367597314093445,31.68947088730044,35.04242869896119,33.366836064839234,31.690200971285396,35.04347115839307
Chittagong,SARIMA+LSTM,2027-06-01,32.51420294747167,30.836076520678663,34.18903433233941,32.51213988574518,30.83275239993176,34.19152737155859
Chittagong,SARIMA+LSTM,2027-07-01,31.943460658323374,30.26533423153037,33.61829204319112,31.940091721819726,30.25807677762845,33.62210666601101
Chittagong,SARIMA+LSTM,2027-08-01,32.18912517310909,30.510998746316087,33.863956557976834,32.184929088834416,30.500404451343062,33.869453726325766
Chittagong,SARIMA+LSTM,2027-09-01,32.6752205204035,30.997094093610496,34.35005190527124,32.67064382940985,30.983721777499483,34.35756588132021
Chittagong,SARIMA+LSTM,2027-10-01,32.59008152316255,30.91195509636955,34.2649129080303,32.584802365909255,30.89559098718694,34.27401374463157
Chittagong,SARIMA+LSTM,2027-11-01,30.91356497886485,29.235438552071848,32.5883963637326,30.907290556915395,29.21589727051969,32.5986838433111
Chittagong,SARIMA+LSTM,2027-12-01,28.002749948772724,26.32462352197972,29.677581333640468,27.994967161771974,26.301518661206973,29.688415662336975
Chittagong,SARIMA+LSTM,2028-01-01,26.95259434435782,25.274467917564817,28.627425729225564,26.943561929878282,25.24679604434165,28.640327815414913
Chittagong,SARIMA+LSTM,2028-02-01,29.365773314243523,27.68764688745052,31.040604699111267,29.35606561969855,27.65688663647002,31.055244602927083
Chittagong,SARIMA+LSTM,2028-03-01,31.946576434908895,30.26845000811589,33.621407819776636,31.936203459818202,30.234974671299106,33.6374322483373
Chittagong,SARIMA+LSTM,2028-04-01,33.03869753915359,31.360571112360585,34.71352892402133,33.027676157706686,31.32456091698395,34.730791398429425
Chittagong,SARIMA+LSTM,2028-05-01,33.37622725131217,31.69810082451917,35.05105863617992,33.36459183685806,31.65969480045374,35.06948887326238
Chittagong,SARIMA+LSTM,2028-06-01,32.52266803461905,30.84454160782605,34.197499419486796,32.510453272991725,30.803859603432393,34.21704694255106
Chittagong,SARIMA+LSTM,2028-07-01,31.951711482969237,30.273585056176234,33.62654286783698,31.93895081006273,30.230737627895742,33.64716399222972
Chittagong,SARIMA+LSTM,2028-08-01,32.19759317909421,30.51946675230121,33.87242456396196,32.184322218197494,30.474562120280474,33.89408231611451
Chittagong,SARIMA+LSTM,2028-09-01,32.68431740160017,31.006190974807165,34.35914878646791,32.67055958908755,30.95932198591344,34.381797192261665
Chittagong,SARIMA+LSTM,2028-10-01,32.599461753619565,30.92133532682656,34.27429313848731,32.5852295888907,30.872581959556527,34.29787721822487
Chittagong,SARIMA+LSTM,2028-11-01,30.922900770389614,29.24477434359661,32.59773215525736,30.908218314788794,29.194230078398878,32.62220655117871
Chittagong,SARIMA+LSTM,2028-12-01,28.011483445239428,26.333357018446424,29.68631483010717,27.99638475963067,26.281148542317684,29.711620976943653
Barisal,SARIMA,2026-01-01,25.692731439395647,23.961435047219048,27.010625160081325,25.692731439395647,24.193395538014187,27.192067340777108
Barisal,SARIMA,2026-02-01,29.265649687979188,27.53435329580259,30.583543408664866,29.265649687979188,27.725820707983388,30.805478667974988
Barisal,SARIMA,2026-03-01,32.97869238174138,31.247395989564783,34.29658610242706,32.97869238174138,31.429574683326056,34.52781008015671
Barisal,SARIMA,2026-04-01,34.49164863893327,32.76035224675667,35.809542359618945,34.49164863893327,32.94037329246784,36.0429239853987
Barisal,SARIMA,2026-05-01,34.32340333973502,32.59210694755842,35.6412970604207,34.32340333973502,32.77162537385708,35.87518130561297
Barisal,SARIMA,2026-06-01,33.108808333400845,31.377511941224245,34.42670205408652,33.108808333400845,31.556913206431126,34.66070346037056
Barisal,SARIMA,2026-07-01,32.22412250456878,30.492826112392184,33.54201622525446,32.22412250456878,30.672200063336813,33.77604494580075
Barisal,SARIMA,2026-08-01,32.24226550732211,30.51096911514551,33.56015922800779,32.24226550732211,30.690336699215294,33.794194315428925
Barisal,SARIMA,2026-09-01,32.765154510330525,31.033858118153926,34.08304823101621,32.765154510330525,31.213224223439752,34.3170847972213
Barisal,SARIMA,2026-10-01,32.54172869079174,30.810432298615144,33.85962241147742,32.54172869079174,30.989798083293454,34.09365929829003
Barisal,SARIMA,2026-11-01,30.587702392733064,28.856406000556465,31.905596113418742,30.587702392733064,29.03577181414287,32.13963297132326
Barisal,SARIMA,2026-12-01,27.093776959870898,25.3624805676943,28.411670680556576,27.093776959870898,25.541846832618855,28.64570708712294
Barisal,SARIMA,2027-01-01,25.908787123421614,24.177490731245015,27.226680844107293,25.908787123421614,24.353859571363806,27.463714675479423
Barisal,SARIMA,2027-02-01,29.383595244091758,27.65229885191516,30.701488964777436,29.383595244091758,27.828502875977666,30.93868761220585
Barisal,SARIMA,2027-03-01,33.04926509831448,31.31796870613788,34.36715881900015,33.04926509831448,31.494134306226528,34.60439589040243
Barisal,SARIMA,2027-04-01,34.53934720404248,32.80805081186588,35.85724092472816,34.53934720404248,32.98420745363343,36.094486954451526
Barisal,SARIMA,2027-05-01,34.36005703587966,32.62876064370306,35.67795075656534,34.36005703587966,32.80491519688262,35.91519887487671
Barisal,SARIMA,2027-06-01,33.14012897355706,31.408832581380462,34.45802269424274,33.14012897355706,31.58498664768218,34.695271299431944
Barisal,SARIMA,2027-07-01,32.2528680588397,30.521571666663103,33.570761779525384,32.2528680588397,30.69772561975604,33.80801049792336
Barisal,SARIMA,2027-08-01,32.26976767181219,30.53847127963559,33.587661392497864,32.26976767181219,30.71462520764513,33.824910135979245
Barisal,SARIMA,2027-09-01,32.792056299448305,31.060759907271706,34.10995002013398,32.792056299448305,31.23691383505604,34.347198763840574
Barisal,SARIMA,2027-10-01,32.56834058643185,30.837044194255252,33.88623430711753,32.56834058643185,31.01319814610454,34.12348302675917
Barisal,SARIMA,2027-11-01,30.61417431223112,28.882877920054522,31.9320680329168,30.61417431223112,29.05903198095741,32.169316643504835
Barisal,SARIMA,2027-12-01,27.120181291369043,25.388884899192444,28.43807501205472,27.120181291369043,25.565039429201025,28.67532315353706
Barisal,SARIMA,2028-01-01,25.935158819803053,24.203862427626454,27.25305254048873,25.935158819803053,24.377032479408655,27.493285160197452
Barisal,SARIMA,2028-02-01,29.409951182485923,27.678654790309324,30.7278449031716,29.409951182485923,27.85166112926763,30.968241235704216
Barisal,SARIMA,2028-03-01,33.07561342790598,31.34431703572938,34.39350714859165,33.07561342790598,31.517285207891337,34.633941647920615
Barisal,SARIMA,2028-04-01,34.56569185969536,32.83439546751876,35.88358558038104,34.56569185969536,33.007354741317876,36.12402897807285
Barisal,SARIMA,2028-05-01,34.38639991755765,32.65510352538105,35.70429363824333,34.38639991755765,32.82806072457114,35.944739110544155
Barisal,SARIMA,2028-06-01,33.16647099866468,31.43517460648808,34.48436471935035,33.16647099866468,31.608131322059343,34.724810675270014
Barisal,SARIMA,2028-07-01,32.27920967034913,30.547913278172533,33.59710339103481,32.27920967034913,30.720869881294224,33.837549459404045
Barisal,SARIMA,2028-08-01,32.296109083614205,30.564812691437606,33.614002804299886,32.296109083614205,30.737769269650215,33.854448897578195
Barisal,SARIMA,2028-09-01,32.81839761482085,31.087101222644254,34.13629133550653,32.81839761482085,31.26005780066076,34.376737428980945
Barisal,SARIMA,2028-10-01,32.594681855243074,30.863385463066475,33.912575575928756,32.594681855243074,31.036342065105238,34.15302164538091
Barisal,SARIMA,2028-11-01,30.64051555856003,28.90921916638343,31.958409279245707,30.64051555856003,29.0821758772536,32.19885523986646
Barisal,SARIMA,2028-12-01,27.146522526842286,25.415226134665687,28.464416247527964,27.146522526842286,25.58818331367942,28.704861740005153
Bogra,SARIMA+XGB,2026-01-01,23.54135429732007,21.24121913576466,25.72456201053196,23.61717542878789,21.530903516927,25.703447340648776
Bogra,SARIMA+XGB,2026-02-01,27.607159338669693,25.307024177114283,29.790367051881585,27.791944496111785,25.65195755103945,29.93193144118412
Bogra,SARIMA+XGB,2026-03-01,31.713124153023664,29.412988991468254,33.896331866235556,31.771284540003244,29.62853294273285,33.914036137273634
Bogra,SARIMA+XGB,2026-04-01,33.935699377779414,31.635564216224004,36.11890709099131,34.01603795272534,31.873142258181815,36.15893364726887
Bogra,SARIMA+XGB,2026-05-01,33.446956889268954,31.146821727713544,35.630164602480846,33.57283932113369,31.42993611121749,35.7157425310499
Bogra,SARIMA+XGB,2026-06-01,33.55992310122712,31.25978793967171,35.74313081443901,33.52268354223235,31.379779940339816,35.665587144124885
Bogra,SARIMA+XGB,2026-07-01,33.28076586657349,30.98063070501808,35.46397357978538,33.251985631595886,31.10908200925916,35.39488925393261
Bogra,SARIMA+XGB,2026-08-01,33.254537520507824,30.954402358952414,35.43774523371972,33.24025825555111,31.097354632148086,35.383161878954134
Bogra,SARIMA+XGB,2026-09-01,33.27305520526258,30.97292004370717,35.45626291847447,33.29532079040197,31.152417166943366,35.43822441386058
Bogra,SARIMA+XGB,2026-10-01,32.471399792514966,30.171264630959556,34.65460750572686,32.525108468763754,30.382204845302837,34.66801209222467
Bogra,SARIMA+XGB,2026-11-01,30.633555785235863,28.333420623680453,32.816763498447756,30.701908469614487,28.55900484616479,32.844812093064185
Bogra,SARIMA+XGB,2026-12-01,26.062096472256417,23.761961310701007,28.24530418546831,26.18660373555922,24.043700112327517,28.329507358790924
Bogra,SARIMA+XGB,2027-01-01,23.63079470861411,21.3306595470587,25.814002421826004,23.79814075398898,21.654303817737556,25.941977690240407
Bogra,SARIMA+XGB,2027-02-01,27.66808324485962,25.36794808330421,29.851290958071512,27.87178752750103,25.727901923651274,30.015673131350788
Bogra,SARIMA+XGB,2027-03-01,31.547051716681867,29.246916555126457,33.73025942989376,31.750755999323278,29.606867857162406,33.89464414148415
Bogra,SARIMA+XGB,2027-04-01,34.01265523050758,31.712520068952173,36.195862943719476,34.216359513148994,32.07247123859827,36.36024778769972
Bogra,SARIMA+XGB,2027-05-01,33.46410153963484,31.16396637807943,35.64730925284673,33.63144758500971,31.48755930355397,35.775335866465454
Bogra,SARIMA+XGB,2027-06-01,33.55998725641943,31.259852094864023,35.743194969631325,33.54243332717992,31.398545045364035,35.686321608995804
Bogra,SARIMA+XGB,2027-07-01,33.32493130373818,31.024796142182772,35.508139016950075,33.29530515591664,31.151416874081967,35.43919343775131
Bogra,SARIMA+XGB,2027-08-01,33.21806104755183,30.917925885996418,35.40126876076372,33.18843489973028,31.044546617894635,35.33232318156593
Bogra,SARIMA+XGB,2027-09-01,33.37626159006243,31.076126428507017,35.55946930327432,33.34663544224088,31.202747160405206,35.49052372407655
Bogra,SARIMA+XGB,2027-10-01,32.5475036185189,30.247368456963493,34.730711331730795,32.51787747069736,30.373989188862147,34.66176575253257
Bogra,SARIMA+XGB,2027-11-01,30.618467371249412,28.318332209694002,32.80167508446131,30.686820055628036,28.54293177380175,32.83070833745432
Bogra,SARIMA+XGB,2027-12-01,26.02880875317541,23.72867359162,28.212016466387304,26.153316016478215,24.00942773482309,28.29720429813334
Bogra,SARIMA+XGB,2028-01-01,23.680061603771744,21.379926442216334,25.863269316983637,23.847407649146614,21.69737338942957,25.99744190886366
Bogra,SARIMA+XGB,2028-02-01,27.725414457545362,25.425279295989952,29.908622170757255,27.929118740186773,25.778764408337878,30.07947307203567
Bogra,SARIMA+XGB,2028-03-01,31.59827578700622,29.29814062545081,33.781483500218116,31.80198006964763,29.65160904519911,33.95235109409615
Bogra,SARIMA+XGB,2028-04-01,33.99581332968471,31.695678168129298,36.1790210428966,34.19951761232612,32.049145717250205,36.34988950740203
Bogra,SARIMA+XGB,2028-05-01,33.46922118303206,31.16908602147665,35.652428896243954,33.63656722840693,31.486195287921976,35.78693916889189
Bogra,SARIMA+XGB,2028-06-01,33.59337096810995,31.29323580655454,35.776578681321844,33.57581703887044,31.425445096017096,35.72618898172378
Bogra,SARIMA+XGB,2028-07-01,33.30988958112813,31.009754419572722,35.493097294340025,33.28026343330659,31.12989149032972,35.430635376283455
Bogra,SARIMA+XGB,2028-08-01,33.19701177168235,30.896876610126938,35.38021948489424,33.1673856238608,31.01701368087749,35.317757566844115
Bogra,SARIMA+XGB,2028-09-01,33.39899061906186,31.098855457506453,35.582198332273755,33.36936447124032,31.218992528256692,35.51973641422394
Bogra,SARIMA+XGB,2028-10-01,32.57815829671926,30.27802313516385,34.76136600993115,32.54853214889771,30.398160205914486,34.69890409188094
Bogra,SARIMA+XGB,2028-11-01,30.59690053634689,28.29676537479148,32.78010824955878,30.665253220725514,28.514881277750213,32.815625163700815
Bogra,SARIMA+XGB,2028-12-01,25.962600953449932,23.662465791894522,28.145808666661825,26.087108216752736,23.93673627392944,28.23748015957603
Comilla,SARIMA+SVR,2026-01-01,25.465526249248935,23.08533228944315,27.205189918572014,25.4828592515612,23.846407689340644,27.11931081378176
Comilla,SARIMA+SVR,2026-02-01,28.599481305595283,26.2192873457895,30.339144974918362,28.465725289173722,26.775102806112557,30.156347772234888
Comilla,SARIMA+SVR,2026-03-01,31.818509730344672,29.43831577053889,33.55817339966775,31.618261608608027,29.911265677004504,33.32525754021155
Comilla,SARIMA+SVR,2026-04-01,33.3228419095983,30.94264794979252,35.06250557892138,33.305275621976946,31.59325742172224,35.01729382223166
Comilla,SARIMA+SVR,2026-05-01,33.501603164012614,31.12140920420683,35.24126683333569,33.50249341953546,31.7889279983852,35.216058840685726
Comilla,SARIMA+SVR,2026-06-01,32.59739160610089,30.21719764629511,34.33705527542397,32.51343148917797,30.799388778808005,34.22747419954793
Comilla,SARIMA+SVR,2026-07-01,32.3082162968912,29.92802233708542,34.04787996621428,32.180739754998406,30.466549750085893,33.894929759910916
Comilla,SARIMA+SVR,2026-08-01,32.46714431275311,30.08695035294733,34.20680798207619,32.314635685359384,30.600400220574777,34.02887115014399
Comilla,SARIMA+SVR,2026-09-01,33.01527818889451,30.63508422908873,34.75494185821759,32.90620523473134,31.191955745179367,34.620454724283306
Comilla,SARIMA+SVR,2026-10-01,32.51117159186913,30.130977632063345,34.25083526119221,32.40339503473916,30.6891412383581,34.11764883112022
Comilla,SARIMA+SVR,2026-11-01,30.45449469838064,28.074300738574856,32.19415836770372,30.396095251089186,28.681840196911747,32.11035030526662
Comilla,SARIMA+SVR,2026-12-01,26.875824457074057,24.495630497268273,28.615488126397135,26.8320343098994,25.11777909933919,28.546289520459606
Comilla,SARIMA+SVR,2027-01-01,25.46682369484959,23.086629735043807,27.20648736417267,25.403063267700166,23.684446324606807,27.121680210793524
Comilla,SARIMA+SVR,2027-02-01,28.491898336449477,26.111704376643694,30.231562005772556,28.43096903528354,26.71205505810604,30.14988301246104
Comilla,SARIMA+SVR,2027-03-01,31.681007593710664,29.30081363390488,33.42067126303374,31.608528322484023,29.889522671929626,33.32753397303842
Comilla,SARIMA+SVR,2027-04-01,33.396737820797874,31.01654386099209,35.13640149012095,33.30944448216316,31.590410536337686,35.02847842798863
Comilla,SARIMA+SVR,2027-05-01,33.606024951759,31.225830991953213,35.345688621082076,33.514385970765694,31.795343291362506,35.23342865016888
Comilla,SARIMA+SVR,2027-06-01,32.626726371127916,30.246532411322132,34.366390040450995,32.52961513345329,30.81056975851738,34.2486605083892
Comilla,SARIMA+SVR,2027-07-01,32.29581869565153,29.91562473584575,34.03548236497461,32.19930742517749,30.480261218876116,33.91835363147886
Comilla,SARIMA+SVR,2027-08-01,32.44013414413487,30.05994018432909,34.17979781345795,32.33452786177734,30.61548140096208,34.0535743225926
Comilla,SARIMA+SVR,2027-09-01,33.02982815433956,30.64963419453378,34.76949182366264,32.92683327428486,31.20778674170953,34.64587980686019
Comilla,SARIMA+SVR,2027-10-01,32.50919332157327,30.128999361767487,34.24885699089635,32.42443190177752,30.70538536908034,34.143478434474694
